game_id,play_id,player_id,side,pillar,raw_value,units
2023090700.0,1869.0,44930.0,WR,separation,3.73915765915266,yd
2023090700.0,1869.0,44930.0,WR,innovation,26.071293757378587,deg
2023090700.0,1869.0,44930.0,WR,eyes,6.79,score
2023090700.0,1940.0,38696.0,WR,anticipation,0.0,ms
2023090700.0,1940.0,38696.0,WR,execution,0.18490934305588722,unit
2023090700.0,1940.0,38696.0,WR,separation,4.544403151129969,yd
2023090700.0,1940.0,38696.0,WR,innovation,14.004550929410069,deg
2023090700.0,1940.0,38696.0,WR,eyes,5.1,score
2023090700.0,2118.0,42460.0,WR,anticipation,400.0,ms
2023090700.0,2118.0,42460.0,WR,execution,0.11446542418273424,unit
2023090700.0,2118.0,42460.0,WR,separation,1.274754878398194,yd
2023090700.0,2118.0,42460.0,WR,innovation,18.201270073090644,deg
2023090700.0,2118.0,42460.0,WR,eyes,5.04,score
2023090700.0,2141.0,53591.0,WR,anticipation,400.0,ms
2023090700.0,2141.0,53591.0,WR,execution,0.2605544259285721,unit
2023090700.0,2141.0,53591.0,WR,separation,3.0180954259267554,yd
2023090700.0,2141.0,53591.0,WR,innovation,1.5465434150250965,deg
2023090700.0,2141.0,53591.0,WR,eyes,3.33,score
2023090700.0,2186.0,38696.0,WR,anticipation,400.0,ms
2023090700.0,2186.0,38696.0,WR,execution,0.06009516262918801,unit
2023090700.0,2186.0,38696.0,WR,separation,3.6540662281901732,yd
2023090700.0,2186.0,38696.0,WR,innovation,15.944666690389854,deg
2023090700.0,2186.0,38696.0,WR,eyes,5.85,score
2023090700.0,2261.0,55899.0,WR,anticipation,500.0,ms
2023090700.0,2261.0,55899.0,WR,execution,0.24025627343126135,unit
2023090700.0,2261.0,55899.0,WR,separation,2.184879859397317,yd
2023090700.0,2261.0,55899.0,WR,innovation,2.4054738975966274,deg
2023090700.0,2261.0,55899.0,WR,eyes,9.88,score
2023090700.0,2306.0,53449.0,WR,anticipation,200.0,ms
2023090700.0,2306.0,53449.0,WR,execution,0.16206994374857622,unit
2023090700.0,2306.0,53449.0,WR,separation,5.617775360407356,yd
2023090700.0,2306.0,53449.0,WR,innovation,8.33282043519087,deg
2023090700.0,2306.0,53449.0,WR,eyes,6.5,score
2023090700.0,2364.0,53449.0,WR,anticipation,500.0,ms
2023090700.0,2364.0,53449.0,WR,execution,0.29079600898323843,unit
2023090700.0,2364.0,53449.0,WR,separation,1.4140014144264508,yd
2023090700.0,2364.0,53449.0,WR,innovation,2.7857013553884014,deg
2023090700.0,2364.0,53449.0,WR,eyes,4.21,score
2023090700.0,2435.0,54716.0,WR,anticipation,400.0,ms
2023090700.0,2435.0,54716.0,WR,execution,0.21355664212086545,unit
2023090700.0,2435.0,54716.0,WR,separation,,yd
2023090700.0,2435.0,54716.0,WR,innovation,8.7215769811938,deg
2023090700.0,2435.0,54716.0,WR,eyes,6.63,score
2023090700.0,2487.0,46213.0,WR,anticipation,500.0,ms
2023090700.0,2487.0,46213.0,WR,execution,0.11967008913073529,unit
2023090700.0,2487.0,46213.0,WR,separation,2.030270917882641,yd
2023090700.0,2487.0,46213.0,WR,innovation,8.096583453309032,deg
2023090700.0,2487.0,46213.0,WR,eyes,5.9,score
2023090700.0,2510.0,46309.0,WR,anticipation,300.0,ms
2023090700.0,2510.0,46309.0,WR,execution,0.05101878738922233,unit
2023090700.0,2510.0,46309.0,WR,separation,7.041193080721477,yd
2023090700.0,2510.0,46309.0,WR,innovation,0.702472581330289,deg
2023090700.0,2510.0,46309.0,WR,eyes,5.16,score
2023090700.0,2613.0,53541.0,WR,anticipation,300.0,ms
2023090700.0,2613.0,53541.0,WR,execution,0.0742664663316518,unit
2023090700.0,2613.0,53541.0,WR,separation,1.4154857823376357,yd
2023090700.0,2613.0,53541.0,WR,innovation,5.343162915832931,deg
2023090700.0,2613.0,53541.0,WR,eyes,5.16,score
2023090700.0,2638.0,55899.0,WR,anticipation,800.0,ms
2023090700.0,2638.0,55899.0,WR,execution,0.36286664179846356,unit
2023090700.0,2638.0,55899.0,WR,separation,3.0098671067008924,yd
2023090700.0,2638.0,55899.0,WR,innovation,5.031592462332377,deg
2023090700.0,2638.0,55899.0,WR,eyes,3.48,score
2023090700.0,2825.0,54716.0,WR,anticipation,400.0,ms
2023090700.0,2825.0,54716.0,WR,execution,0.15331998416338186,unit
2023090700.0,2825.0,54716.0,WR,separation,,yd
2023090700.0,2825.0,54716.0,WR,innovation,17.909645766106358,deg
2023090700.0,2825.0,54716.0,WR,eyes,3.06,score
2023090700.0,2906.0,42460.0,WR,anticipation,0.0,ms
2023090700.0,2906.0,42460.0,WR,execution,0.11582302308952062,unit
2023090700.0,2906.0,42460.0,WR,separation,,yd
2023090700.0,2906.0,42460.0,WR,innovation,1.3057217449204388,deg
2023090700.0,2906.0,42460.0,WR,eyes,5.03,score
2023090700.0,2936.0,54519.0,WR,anticipation,500.0,ms
2023090700.0,2936.0,54519.0,WR,execution,0.08147085368400143,unit
2023090700.0,2936.0,54519.0,WR,separation,1.9387109119205983,yd
2023090700.0,2936.0,54519.0,WR,innovation,14.607623663196254,deg
2023090700.0,2936.0,54519.0,WR,eyes,3.86,score
2023090700.0,2959.0,53449.0,WR,anticipation,400.0,ms
2023090700.0,2959.0,53449.0,WR,execution,0.24439518065830257,unit
2023090700.0,2959.0,53449.0,WR,separation,4.95452318593828,yd
2023090700.0,2959.0,53449.0,WR,innovation,16.722361219149064,deg
2023090700.0,2959.0,53449.0,WR,eyes,3.51,score
2023090700.0,3032.0,53541.0,WR,anticipation,400.0,ms
2023090700.0,3032.0,53541.0,WR,execution,0.16510142195681968,unit
2023090700.0,3032.0,53541.0,WR,separation,2.5131056483960186,yd
2023090700.0,3032.0,53541.0,WR,innovation,13.891465898364945,deg
2023090700.0,3032.0,53541.0,WR,eyes,3.68,score
2023090700.0,3089.0,43584.0,WR,anticipation,400.0,ms
2023090700.0,3089.0,43584.0,WR,execution,0.17230156902312488,unit
2023090700.0,3089.0,43584.0,WR,separation,4.612027753602525,yd
2023090700.0,3089.0,43584.0,WR,innovation,15.437244256334765,deg
2023090700.0,3089.0,43584.0,WR,eyes,6.6,score
2023090700.0,3114.0,53541.0,WR,anticipation,300.0,ms
2023090700.0,3114.0,53541.0,WR,execution,0.2074235187461448,unit
2023090700.0,3114.0,53541.0,WR,separation,3.62305120030065,yd
2023090700.0,3114.0,53541.0,WR,innovation,2.5851524327217663,deg
2023090700.0,3114.0,53541.0,WR,eyes,3.13,score
2023090700.0,3185.0,53591.0,WR,anticipation,0.0,ms
2023090700.0,3185.0,53591.0,WR,execution,0.19366064247658693,unit
2023090700.0,3185.0,53591.0,WR,separation,2.353083083956027,yd
2023090700.0,3185.0,53591.0,WR,innovation,6.207290355265555,deg
2023090700.0,3185.0,53591.0,WR,eyes,3.95,score
2023090700.0,3233.0,52440.0,WR,anticipation,400.0,ms
2023090700.0,3233.0,52440.0,WR,execution,0.18458247385700638,unit
2023090700.0,3233.0,52440.0,WR,separation,,yd
2023090700.0,3233.0,52440.0,WR,innovation,11.041790623915384,deg
2023090700.0,3233.0,52440.0,WR,eyes,8.85,score
2023090700.0,3324.0,41325.0,WR,anticipation,300.0,ms
2023090700.0,3324.0,41325.0,WR,execution,0.13164569204988888,unit
2023090700.0,3324.0,41325.0,WR,separation,2.4440130932546147,yd
2023090700.0,3324.0,41325.0,WR,innovation,44.060241718132445,deg
2023090700.0,3324.0,41325.0,WR,eyes,3.29,score
2023090700.0,3461.0,44930.0,WR,anticipation,400.0,ms
2023090700.0,3461.0,44930.0,WR,execution,0.07800972529998625,unit
2023090700.0,3461.0,44930.0,WR,separation,3.2831996588693806,yd
2023090700.0,3461.0,44930.0,WR,innovation,7.184172327971237,deg
2023090700.0,3461.0,44930.0,WR,eyes,4.94,score
2023090700.0,3486.0,53959.0,WR,anticipation,300.0,ms
2023090700.0,3486.0,53959.0,WR,execution,0.16193082136854264,unit
2023090700.0,3486.0,53959.0,WR,separation,,yd
2023090700.0,3486.0,53959.0,WR,innovation,3.9348095129930667,deg
2023090700.0,3486.0,53959.0,WR,eyes,3.94,score
2023090700.0,3566.0,44930.0,WR,anticipation,500.0,ms
2023090700.0,3566.0,44930.0,WR,execution,0.1133618141214267,unit
2023090700.0,3566.0,44930.0,WR,separation,1.4424978336205565,yd
2023090700.0,3566.0,44930.0,WR,innovation,3.507045564669489,deg
2023090700.0,3566.0,44930.0,WR,eyes,5.8,score
2023090700.0,3674.0,54885.0,WR,anticipation,500.0,ms
2023090700.0,3674.0,54885.0,WR,execution,0.0500666222813828,unit
2023090700.0,3674.0,54885.0,WR,separation,4.087542048713392,yd
2023090700.0,3674.0,54885.0,WR,innovation,1.2404026413116707,deg
2023090700.0,3674.0,54885.0,WR,eyes,5.5,score
2023090700.0,3912.0,53449.0,WR,anticipation,300.0,ms
2023090700.0,3912.0,53449.0,WR,execution,0.24203932125386787,unit
2023090700.0,3912.0,53449.0,WR,separation,6.957707955929165,yd
2023090700.0,3912.0,53449.0,WR,innovation,9.127290552514301,deg
2023090700.0,3912.0,53449.0,WR,eyes,3.94,score
2023090700.0,3971.0,54519.0,WR,anticipation,500.0,ms
2023090700.0,3971.0,54519.0,WR,execution,0.157390580632371,unit
2023090700.0,3971.0,54519.0,WR,separation,5.670811229445046,yd
2023090700.0,3971.0,54519.0,WR,innovation,10.022584011138669,deg
2023090700.0,3971.0,54519.0,WR,eyes,3.91,score
2023090700.0,3994.0,55920.0,WR,anticipation,300.0,ms
2023090700.0,3994.0,55920.0,WR,execution,0.1300492307526455,unit
2023090700.0,3994.0,55920.0,WR,separation,3.7278009603518263,yd
2023090700.0,3994.0,55920.0,WR,innovation,8.850020630450294,deg
2023090700.0,3994.0,55920.0,WR,eyes,3.41,score
2023090700.0,4041.0,46213.0,WR,anticipation,400.0,ms
2023090700.0,4041.0,46213.0,WR,execution,0.3126948809592005,unit
2023090700.0,4041.0,46213.0,WR,separation,0.575673518584968,yd
2023090700.0,4041.0,46213.0,WR,innovation,86.08939415807465,deg
2023090700.0,4041.0,46213.0,WR,eyes,6.09,score
2023091000.0,185.0,53488.0,WR,anticipation,200.0,ms
2023091000.0,185.0,53488.0,WR,execution,0.07773442411596482,unit
2023091000.0,185.0,53488.0,WR,separation,3.8686560974064355,yd
2023091000.0,185.0,53488.0,WR,innovation,4.789400420031302,deg
2023091000.0,185.0,53488.0,WR,eyes,5.2,score
2023091000.0,661.0,46094.0,WR,anticipation,100.0,ms
2023091000.0,661.0,46094.0,WR,execution,0.10633069609109554,unit
2023091000.0,661.0,46094.0,WR,separation,2.1140009460735816,yd
2023091000.0,661.0,46094.0,WR,innovation,15.100497746277417,deg
2023091000.0,661.0,46094.0,WR,eyes,7.41,score
2023091000.0,842.0,46094.0,WR,anticipation,300.0,ms
2023091000.0,842.0,46094.0,WR,execution,0.310524567862797,unit
2023091000.0,842.0,46094.0,WR,separation,2.563630238548454,yd
2023091000.0,842.0,46094.0,WR,innovation,3.1369212598003338,deg
2023091000.0,842.0,46094.0,WR,eyes,3.85,score
2023091000.0,877.0,53555.0,WR,anticipation,600.0,ms
2023091000.0,877.0,53555.0,WR,execution,0.2498551885557451,unit
2023091000.0,877.0,53555.0,WR,separation,11.514382310831962,yd
2023091000.0,877.0,53555.0,WR,innovation,8.23099111960193,deg
2023091000.0,877.0,53555.0,WR,eyes,6.56,score
2023091000.0,927.0,54473.0,WR,anticipation,300.0,ms
2023091000.0,927.0,54473.0,WR,execution,0.04680214927191455,unit
2023091000.0,927.0,54473.0,WR,separation,3.601846748544419,yd
2023091000.0,927.0,54473.0,WR,innovation,3.6671406289652944,deg
2023091000.0,927.0,54473.0,WR,eyes,3.68,score
2023091000.0,1046.0,44931.0,WR,anticipation,300.0,ms
2023091000.0,1046.0,44931.0,WR,execution,0.07172865536171676,unit
2023091000.0,1046.0,44931.0,WR,separation,6.886254424576538,yd
2023091000.0,1046.0,44931.0,WR,innovation,8.134425316963137,deg
2023091000.0,1046.0,44931.0,WR,eyes,6.49,score
2023091000.0,1193.0,46094.0,WR,anticipation,400.0,ms
2023091000.0,1193.0,46094.0,WR,execution,0.21652734448353395,unit
2023091000.0,1193.0,46094.0,WR,separation,2.0115665537088274,yd
2023091000.0,1193.0,46094.0,WR,innovation,20.202718341404378,deg
2023091000.0,1193.0,46094.0,WR,eyes,3.84,score
2023091000.0,1240.0,53488.0,WR,anticipation,400.0,ms
2023091000.0,1240.0,53488.0,WR,execution,0.22417063393379513,unit
2023091000.0,1240.0,53488.0,WR,separation,,yd
2023091000.0,1240.0,53488.0,WR,innovation,9.053009640009593,deg
2023091000.0,1240.0,53488.0,WR,eyes,3.12,score
2023091000.0,1300.0,40488.0,WR,anticipation,400.0,ms
2023091000.0,1300.0,40488.0,WR,execution,0.12170950440784589,unit
2023091000.0,1300.0,40488.0,WR,separation,1.8287974190707892,yd
2023091000.0,1300.0,40488.0,WR,innovation,25.603560214118357,deg
2023091000.0,1300.0,40488.0,WR,eyes,3.64,score
2023091000.0,1325.0,55904.0,WR,anticipation,500.0,ms
2023091000.0,1325.0,55904.0,WR,execution,0.14202979102449428,unit
2023091000.0,1325.0,55904.0,WR,separation,1.1801694793545543,yd
2023091000.0,1325.0,55904.0,WR,innovation,6.837535022631421,deg
2023091000.0,1325.0,55904.0,WR,eyes,7.0,score
2023091000.0,1382.0,46094.0,WR,anticipation,600.0,ms
2023091000.0,1382.0,46094.0,WR,execution,0.1160671827395277,unit
2023091000.0,1382.0,46094.0,WR,separation,8.792275018446594,yd
2023091000.0,1382.0,46094.0,WR,innovation,7.3149807156733,deg
2023091000.0,1382.0,46094.0,WR,eyes,7.74,score
2023091000.0,1429.0,46094.0,WR,anticipation,500.0,ms
2023091000.0,1429.0,46094.0,WR,execution,0.17919550611487087,unit
2023091000.0,1429.0,46094.0,WR,separation,2.6977397947170467,yd
2023091000.0,1429.0,46094.0,WR,innovation,2.7361635971938068,deg
2023091000.0,1429.0,46094.0,WR,eyes,4.49,score
2023091000.0,1599.0,44931.0,WR,anticipation,300.0,ms
2023091000.0,1599.0,44931.0,WR,execution,0.044323247450409886,unit
2023091000.0,1599.0,44931.0,WR,separation,6.453169763767259,yd
2023091000.0,1599.0,44931.0,WR,innovation,1.8322032045367471,deg
2023091000.0,1599.0,44931.0,WR,eyes,5.15,score
2023091000.0,1697.0,53488.0,WR,anticipation,400.0,ms
2023091000.0,1697.0,53488.0,WR,execution,0.15864918914823123,unit
2023091000.0,1697.0,53488.0,WR,separation,1.759346469573294,yd
2023091000.0,1697.0,53488.0,WR,innovation,14.916856903013144,deg
2023091000.0,1697.0,53488.0,WR,eyes,6.19,score
2023091000.0,1720.0,55904.0,WR,anticipation,600.0,ms
2023091000.0,1720.0,55904.0,WR,execution,0.10598113039593421,unit
2023091000.0,1720.0,55904.0,WR,separation,0.5824087911424429,yd
2023091000.0,1720.0,55904.0,WR,innovation,5.891170087846227,deg
2023091000.0,1720.0,55904.0,WR,eyes,4.2,score
2023091000.0,1743.0,55904.0,WR,anticipation,500.0,ms
2023091000.0,1743.0,55904.0,WR,execution,0.08580651852097049,unit
2023091000.0,1743.0,55904.0,WR,separation,0.4455333881989106,yd
2023091000.0,1743.0,55904.0,WR,innovation,4.606067650326557,deg
2023091000.0,1743.0,55904.0,WR,eyes,4.76,score
2023091000.0,1837.0,55872.0,WR,anticipation,1100.0,ms
2023091000.0,1837.0,55872.0,WR,execution,0.20521370974344447,unit
2023091000.0,1837.0,55872.0,WR,separation,,yd
2023091000.0,1837.0,55872.0,WR,innovation,1.1027741713523542,deg
2023091000.0,1837.0,55872.0,WR,eyes,9.55,score
2023091000.0,1925.0,52858.0,WR,anticipation,400.0,ms
2023091000.0,1925.0,52858.0,WR,execution,0.27527958619322396,unit
2023091000.0,1925.0,52858.0,WR,separation,,yd
2023091000.0,1925.0,52858.0,WR,innovation,3.8907287408189375,deg
2023091000.0,1925.0,52858.0,WR,eyes,4.4,score
2023091000.0,1972.0,46094.0,WR,anticipation,1200.0,ms
2023091000.0,1972.0,46094.0,WR,execution,0.24676249870924627,unit
2023091000.0,1972.0,46094.0,WR,separation,4.690042643729369,yd
2023091000.0,1972.0,46094.0,WR,innovation,6.304844126584281,deg
2023091000.0,1972.0,46094.0,WR,eyes,3.62,score
2023091000.0,2101.0,55904.0,WR,anticipation,400.0,ms
2023091000.0,2101.0,55904.0,WR,execution,0.05139066063011862,unit
2023091000.0,2101.0,55904.0,WR,separation,2.7100737997331366,yd
2023091000.0,2101.0,55904.0,WR,innovation,3.438376259167411,deg
2023091000.0,2101.0,55904.0,WR,eyes,5.78,score
2023091000.0,2207.0,53433.0,WR,anticipation,200.0,ms
2023091000.0,2207.0,53433.0,WR,execution,0.0996652004157573,unit
2023091000.0,2207.0,53433.0,WR,separation,2.4400819658363924,yd
2023091000.0,2207.0,53433.0,WR,innovation,2.6611345023428936,deg
2023091000.0,2207.0,53433.0,WR,eyes,6.92,score
2023091000.0,2342.0,47836.0,WR,anticipation,700.0,ms
2023091000.0,2342.0,47836.0,WR,execution,0.10181815443328233,unit
2023091000.0,2342.0,47836.0,WR,separation,4.939514146148391,yd
2023091000.0,2342.0,47836.0,WR,innovation,11.024808460198713,deg
2023091000.0,2342.0,47836.0,WR,eyes,5.11,score
2023091000.0,2389.0,53488.0,WR,anticipation,400.0,ms
2023091000.0,2389.0,53488.0,WR,execution,0.09888377015466164,unit
2023091000.0,2389.0,53488.0,WR,separation,1.3393281898026315,yd
2023091000.0,2389.0,53488.0,WR,innovation,4.935910938380073,deg
2023091000.0,2389.0,53488.0,WR,eyes,6.54,score
2023091000.0,2580.0,53555.0,WR,anticipation,800.0,ms
2023091000.0,2580.0,53555.0,WR,execution,0.254906112984333,unit
2023091000.0,2580.0,53555.0,WR,separation,9.451190401214014,yd
2023091000.0,2580.0,53555.0,WR,innovation,6.066219033026343,deg
2023091000.0,2580.0,53555.0,WR,eyes,3.72,score
2023091000.0,2793.0,53433.0,WR,anticipation,200.0,ms
2023091000.0,2793.0,53433.0,WR,execution,0.17405474697650455,unit
2023091000.0,2793.0,53433.0,WR,separation,7.719384690504812,yd
2023091000.0,2793.0,53433.0,WR,innovation,5.691126814885506,deg
2023091000.0,2793.0,53433.0,WR,eyes,3.09,score
2023091000.0,2823.0,54616.0,WR,anticipation,800.0,ms
2023091000.0,2823.0,54616.0,WR,execution,0.15093286884244259,unit
2023091000.0,2823.0,54616.0,WR,separation,3.6600000000000006,yd
2023091000.0,2823.0,54616.0,WR,innovation,7.905015262515405,deg
2023091000.0,2823.0,54616.0,WR,eyes,7.35,score
2023091000.0,3026.0,47836.0,WR,anticipation,800.0,ms
2023091000.0,3026.0,47836.0,WR,execution,0.23301788200336307,unit
2023091000.0,3026.0,47836.0,WR,separation,,yd
