game_id,play_id,wr_id,db_id,wr_anticipation_ms,wr_execution_jitter,wr_separation_yds,wr_innovation_deg,wr_eyes_score,db_reaction_ms,db_coverage_yds,wr_R,wr_E,wr_S,wr_I,wr_A_eyes,db_R,db_C,winner_R,winner_S,winner_E,winner_I,wr_total,db_total,rep_winner
2023090700.0,1154.0,53541.0,54486.0,300.0,0.2139782548493821,10.441934686637335,9.667962978288047,10.0,0.0,10.441934686637335,0.0,0.5720434903012358,1.0,0.9667962978288047,1.0,1.0,0.0,DB,WR,WR,WR,0.8507070896661728,0.6666666666666666,WR
2023090700.0,1201.0,55899.0,54486.0,500.0,0.0751577860933751,2.1856349191939652,25.960745401656336,10.0,600.0,2.1856349191939652,0.0,0.8496844278132498,1.0,1.0,1.0,0.0,0.0,DB,WR,WR,WR,0.9498948092710832,0.0,WR
2023090700.0,1422.0,53591.0,54562.0,300.0,0.0722602135447886,0.6768308503607086,7.7949002824061315,10.0,0.0,0.6768308503607086,0.0,0.8554795729104228,0.451220566907139,0.7794900282406132,1.0,1.0,0.45853531971143313,DB,WR,WR,WR,0.7613833477935006,0.8195117732371443,DB
2023090700.0,1494.0,38696.0,54486.0,200.0,0.1239348708667127,0.9160785992479026,7.0793889898945705,10.0,900.0,0.9160785992479026,0.0,0.7521302582665745,0.6107190661652684,0.707938898989457,1.0,0.0,0.26713712060167794,DB,WR,WR,WR,0.7551562835308211,0.08904570686722597,WR
2023090700.0,1563.0,55920.0,55882.0,400.0,0.2572026906964232,3.0633968074671616,4.590361127146742,10.0,700.0,3.0633968074671616,0.0,0.4855946186071536,1.0,0.45903611271467415,1.0,0.0,0.0,DB,WR,WR,WR,0.7203387620786527,0.0,WR
2023090700.0,1588.0,46309.0,53953.0,400.0,0.0605638530442585,0.947628619238568,5.616956621338431,10.0,600.0,0.947628619238568,0.0,0.878872293911483,0.631752412825712,0.5616956621338431,1.0,0.0,0.2418971046091456,DB,WR,WR,WR,0.7737638738174528,0.08063236820304853,WR
2023090700.0,1618.0,55920.0,55910.0,500.0,0.0787158845226972,4.936598018878994,28.515024221756303,10.0,0.0,4.936598018878994,0.0,0.8425682309546056,1.0,1.0,1.0,1.0,0.0,DB,WR,WR,WR,0.9475227436515351,0.6666666666666666,WR
2023090700.0,1679.0,46243.0,54653.0,400.0,0.0379367289351473,4.851360633884065,1.7397427606056546,10.0,300.0,4.851360633884065,0.0,0.9241265421297054,1.0,0.17397427606056545,1.0,0.0,0.0,DB,WR,WR,WR,0.8095037025886815,0.0,WR
2023090700.0,1711.0,46213.0,53953.0,200.0,0.1046024218967548,4.031786204649251,8.058781892284411,10.0,0.0,4.031786204649251,0.0,0.7907951562064904,1.0,0.8058781892284411,1.0,1.0,0.0,DB,WR,WR,WR,0.8914406899145183,0.6666666666666666,WR
2023090700.0,1741.0,42460.0,54562.0,200.0,0.1048592915029121,3.5234642044442617,7.226564896142265,10.0,0.0,3.5234642044442617,0.0,0.7902814169941759,1.0,0.7226564896142265,1.0,1.0,0.0,DB,WR,WR,WR,0.8746251035875705,0.6666666666666666,WR
2023090700.0,1812.0,55899.0,52546.0,400.0,0.0825775249026493,1.8721645226849015,19.953591909442,10.0,0.0,1.8721645226849015,0.0,0.8348449501947014,1.0,1.0,1.0,1.0,0.0,DB,WR,WR,WR,0.9449483167315671,0.6666666666666666,WR
2023090700.0,1869.0,44930.0,52546.0,400.0,0.0606752130732267,3.73915765915266,26.071293757378587,10.0,1000.0,3.73915765915266,0.0,0.8786495738535466,1.0,1.0,1.0,0.0,0.0,DB,WR,WR,WR,0.9595498579511821,0.0,WR
2023090700.0,1940.0,38696.0,54486.0,0.0,0.1849093430558872,4.544403151129969,14.004550929410067,10.0,0.0,4.544403151129969,1.0,0.6301813138882256,1.0,1.0,1.0,1.0,0.0,DB,WR,WR,WR,0.8767271046294085,0.6666666666666666,WR
2023090700.0,2118.0,42460.0,53953.0,400.0,0.1144654241827342,1.274754878398194,18.201270073090644,10.0,900.0,1.274754878398194,0.0,0.7710691516345316,0.8498365855987959,1.0,1.0,0.0,0.0,DB,WR,WR,WR,0.883646140037856,0.0,WR
2023090700.0,2141.0,53591.0,53953.0,400.0,0.2605544259285721,3.0180954259267554,1.5465434150250963,10.0,900.0,3.0180954259267554,0.0,0.4788911481428558,1.0,0.15465434150250962,1.0,0.0,0.0,DB,WR,WR,WR,0.6572279176814538,0.0,WR
2023090700.0,2186.0,38696.0,52471.0,400.0,0.060095162629188,3.654066228190173,15.944666690389854,10.0,600.0,3.654066228190173,0.0,0.879809674741624,1.0,1.0,1.0,0.0,0.0,DB,WR,WR,WR,0.9599365582472079,0.0,WR
2023090700.0,2261.0,55899.0,46137.0,500.0,0.2402562734312613,2.184879859397317,2.405473897596627,10.0,100.0,2.184879859397317,0.0,0.5194874531374774,1.0,0.2405473897596627,1.0,0.2857142857142857,0.0,DB,WR,WR,WR,0.6879386289977583,0.19047619047619047,WR
2023090700.0,2306.0,53449.0,55882.0,200.0,0.1620699437485762,5.617775360407356,8.33282043519087,10.0,0.0,5.617775360407356,0.0,0.6758601125028476,1.0,0.833282043519087,1.0,1.0,0.0,DB,WR,WR,WR,0.8586097795380998,0.6666666666666666,WR
2023090700.0,2364.0,53449.0,53953.0,500.0,0.2907960089832384,1.4140014144264508,2.785701355388402,10.0,100.0,1.4140014144264508,0.0,0.41840798203352325,0.9426676096176339,0.2785701355388402,1.0,0.2857142857142857,0.0,DB,WR,WR,WR,0.6465613836836448,0.19047619047619047,WR
2023090700.0,2487.0,46213.0,44906.0,500.0,0.1196700891307352,2.030270917882641,8.096583453309032,10.0,100.0,2.030270917882641,0.0,0.7606598217385296,1.0,0.8096583453309032,1.0,0.2857142857142857,0.0,DB,WR,WR,WR,0.8821516096456904,0.19047619047619047,WR
2023090700.0,2510.0,46309.0,55910.0,300.0,0.0510187873892223,7.041193080721477,0.702472581330289,10.0,0.0,7.041193080721477,0.0,0.8979624252215554,1.0,0.0702472581330289,1.0,1.0,0.0,DB,WR,WR,WR,0.7800369267004575,0.6666666666666666,WR
2023090700.0,2613.0,53541.0,54486.0,300.0,0.0742664663316518,1.4154857823376357,5.343162915832931,10.0,400.0,1.4154857823376357,0.0,0.8514670673366964,0.9436571882250905,0.5343162915832931,1.0,0.0,0.0,DB,WR,WR,WR,0.8423275309555815,0.0,WR
2023090700.0,2638.0,55899.0,53487.0,800.0,0.3628666417984635,3.0098671067008924,5.031592462332377,10.0,1000.0,3.0098671067008924,0.0,0.274266716403073,1.0,0.5031592462332377,1.0,0.0,0.0,DB,WR,WR,WR,0.6587207547143386,0.0,WR
2023090700.0,2936.0,54519.0,55910.0,500.0,0.0814708536840014,1.9387109119205983,14.607623663196254,10.0,700.0,1.9387109119205983,0.0,0.8370582926319972,1.0,1.0,1.0,0.0,0.0,DB,WR,WR,WR,0.9456860975439989,0.0,WR
2023090700.0,2959.0,53449.0,54653.0,400.0,0.2443951806583025,4.95452318593828,16.722361219149064,10.0,600.0,4.95452318593828,0.0,0.511209638683395,1.0,1.0,1.0,0.0,0.0,DB,WR,WR,WR,0.8370698795611315,0.0,WR
2023090700.0,3032.0,53541.0,46137.0,400.0,0.1651014219568196,2.5131056483960186,13.891465898364943,10.0,0.0,2.5131056483960186,0.0,0.6697971560863608,1.0,1.0,1.0,1.0,0.0,DB,WR,WR,WR,0.8899323853621202,0.6666666666666666,WR
2023090700.0,3089.0,43584.0,47882.0,400.0,0.1723015690231248,4.612027753602525,15.437244256334765,10.0,0.0,4.612027753602525,0.0,0.6553968619537505,1.0,1.0,1.0,1.0,0.0,DB,WR,WR,WR,0.8851322873179167,0.6666666666666666,WR
2023090700.0,3114.0,53541.0,53487.0,300.0,0.2074235187461448,3.62305120030065,2.5851524327217663,10.0,500.0,3.62305120030065,0.0,0.5851529625077103,1.0,0.2585152432721766,1.0,0.0,0.0,DB,WR,WR,WR,0.7134207028236721,0.0,WR
2023090700.0,3185.0,53591.0,54562.0,0.0,0.1936606424765869,2.353083083956027,6.207290355265555,10.0,0.0,2.353083083956027,1.0,0.6126787150468262,1.0,0.6207290355265556,1.0,1.0,0.0,DB,WR,WR,WR,0.7950387121209198,0.6666666666666666,WR
2023090700.0,3324.0,41325.0,54653.0,300.0,0.1316456920498888,2.4440130932546147,44.060241718132445,10.0,0.0,2.4440130932546147,0.0,0.7367086159002224,1.0,1.0,1.0,1.0,0.0,DB,WR,WR,WR,0.9122362053000741,0.6666666666666666,WR
2023090700.0,3461.0,44930.0,54600.0,400.0,0.0780097252999862,3.2831996588693806,7.184172327971237,10.0,600.0,3.2831996588693806,0.0,0.8439805494000276,1.0,0.7184172327971237,1.0,0.0,0.0,DB,WR,WR,WR,0.8916769630261006,0.0,WR
2023090700.0,3566.0,44930.0,52546.0,500.0,0.1133618141214267,1.4424978336205565,3.507045564669489,10.0,1100.0,1.4424978336205565,0.0,0.7732763717571466,0.9616652224137043,0.3507045564669489,1.0,0.0,0.0,DB,WR,WR,WR,0.7843437611894264,0.0,WR
2023090700.0,3674.0,54885.0,53953.0,500.0,0.0500666222813828,4.087542048713392,1.2404026413116709,10.0,0.0,4.087542048713392,0.0,0.8998667554372344,1.0,0.12404026413116709,1.0,1.0,0.0,DB,WR,WR,WR,0.7914303046386448,0.6666666666666666,WR
2023090700.0,3912.0,53449.0,55882.0,300.0,0.2420393212538678,6.957707955929165,9.1272905525143,10.0,200.0,6.957707955929165,0.0,0.5159213574922644,1.0,0.91272905525143,1.0,0.0,0.0,DB,WR,WR,WR,0.8211862635477074,0.0,WR
2023090700.0,3971.0,54519.0,47888.0,500.0,0.157390580632371,5.670811229445046,10.022584011138669,10.0,0.0,5.670811229445046,0.0,0.685218838735258,1.0,1.0,1.0,1.0,0.0,DB,WR,WR,WR,0.8950729462450859,0.6666666666666666,WR
2023090700.0,3994.0,55920.0,44906.0,300.0,0.1300492307526455,3.7278009603518263,8.850020630450294,10.0,400.0,3.7278009603518263,0.0,0.739901538494709,1.0,0.8850020630450294,1.0,0.0,0.0,DB,WR,WR,WR,0.8903009254405755,0.0,WR
2023090700.0,4041.0,46213.0,44906.0,400.0,0.3126948809592005,0.575673518584968,86.08939415807465,10.0,800.0,0.575673518584968,0.0,0.374610238081599,0.383782345723312,1.0,1.0,0.0,0.5394611851320257,DB,WR,WR,WR,0.6272120382200828,0.17982039504400854,WR
2023091000.0,185.0,53488.0,52272.0,200.0,0.0777344241159648,3.868656097406435,4.789400420031302,10.0,600.0,3.868656097406435,0.0,0.8445311517680704,1.0,0.4789400420031302,1.0,0.0,0.0,DB,WR,WR,WR,0.8439650589899829,0.0,WR
2023091000.0,661.0,46094.0,54523.0,100.0,0.1063306960910955,2.1140009460735816,15.100497746277416,10.0,1100.0,2.1140009460735816,0.16666666666666663,0.7873386078178091,1.0,1.0,1.0,0.0,0.0,DB,WR,WR,WR,0.929112869272603,0.0,WR
2023091000.0,842.0,46094.0,53469.0,300.0,0.310524567862797,2.563630238548454,3.1369212598003338,10.0,700.0,2.563630238548454,0.0,0.37895086427440605,1.0,0.3136921259800334,1.0,0.0,0.0,DB,WR,WR,WR,0.6557220466208087,0.0,WR
2023091000.0,877.0,53555.0,54523.0,600.0,0.2498551885557451,11.514382310831962,8.23099111960193,10.0,800.0,11.514382310831962,0.0,0.5002896228885099,1.0,0.8230991119601929,1.0,0.0,0.0,DB,WR,WR,WR,0.7980496966882085,0.0,WR
2023091000.0,927.0,54473.0,52472.0,300.0,0.0468021492719145,3.601846748544419,3.6671406289652944,10.0,0.0,3.601846748544419,0.0,0.906395701456171,1.0,0.3667140628965294,1.0,1.0,0.0,DB,WR,WR,WR,0.8421413797313628,0.6666666666666666,WR
2023091000.0,1046.0,44931.0,53437.0,300.0,0.0717286553617167,6.886254424576538,8.134425316963137,10.0,0.0,6.886254424576538,0.0,0.8565426892765666,1.0,0.8134425316963136,1.0,1.0,0.0,DB,WR,WR,WR,0.9148694027647848,0.6666666666666666,WR
2023091000.0,1193.0,46094.0,46215.0,400.0,0.2165273444835339,2.0115665537088274,20.202718341404378,10.0,1000.0,2.0115665537088274,0.0,0.5669453110329322,1.0,1.0,1.0,0.0,0.0,DB,WR,WR,WR,0.8556484370109774,0.0,WR
2023091000.0,1300.0,40488.0,52272.0,400.0,0.1217095044078458,1.8287974190707892,25.603560214118357,10.0,0.0,1.8287974190707892,0.0,0.7565809911843084,1.0,1.0,1.0,1.0,0.0,DB,WR,WR,WR,0.9188603303947693,0.6666666666666666,WR
2023091000.0,1325.0,55904.0,46215.0,500.0,0.1420297910244942,1.1801694793545543,6.837535022631421,10.0,900.0,1.1801694793545543,0.0,0.7159404179510116,0.7867796529030362,0.6837535022631421,1.0,0.0,0.05586441651635654,DB,WR,WR,WR,0.7852054138771085,0.018621472172118847,WR
2023091000.0,1382.0,46094.0,48027.0,600.0,0.1160671827395277,8.792275018446594,7.3149807156733,10.0,1200.0,8.792275018446594,0.0,0.7678656345209446,1.0,0.73149807156733,1.0,0.0,0.0,DB,WR,WR,WR,0.8689214924871143,0.0,WR
2023091000.0,1429.0,46094.0,52424.0,500.0,0.1791955061148708,2.6977397947170467,2.7361635971938068,10.0,600.0,2.6977397947170467,0.0,0.6416089877702584,1.0,0.2736163597193807,1.0,0.0,0.0,DB,WR,WR,WR,0.7352596012006289,0.0,WR
2023091000.0,1599.0,44931.0,46124.0,300.0,0.0443232474504098,6.453169763767259,1.8322032045367471,10.0,800.0,6.453169763767259,0.0,0.9113535050991803,1.0,0.1832203204536747,1.0,0.0,0.0,DB,WR,WR,WR,0.8070952324571283,0.0,WR
2023091000.0,1697.0,53488.0,46215.0,400.0,0.1586491891482312,1.759346469573294,14.916856903013144,10.0,700.0,1.759346469573294,0.0,0.6827016217035375,1.0,1.0,1.0,0.0,0.0,DB,WR,WR,WR,0.8942338739011791,0.0,WR
2023091000.0,1720.0,55904.0,52424.0,600.0,0.1059811303959342,0.5824087911424429,5.891170087846227,10.0,1000.0,0.5824087911424429,0.0,0.7880377392081316,0.38827252742829527,0.5891170087846227,1.0,0.0,0.5340729670860457,DB,WR,WR,WR,0.6840419888071804,0.1780243223620152,WR
2023091000.0,1743.0,55904.0,52424.0,500.0,0.0858065185209704,0.4455333881989106,4.606067650326557,10.0,900.0,0.4455333881989106,0.0,0.8283869629580591,0.29702225879927374,0.46060676503265574,1.0,0.0,0.6435732894408716,DB,WR,WR,WR,0.6474562763390238,0.21452442981362385,WR
2023091000.0,1972.0,46094.0,52424.0,1200.0,0.2467624987092462,4.690042643729369,6.304844126584281,10.0,700.0,4.690042643729369,0.0,0.5064750025815077,1.0,0.6304844126584281,1.0,0.0,0.0,DB,WR,WR,WR,0.7615885500588548,0.0,WR
2023091000.0,2101.0,55904.0,52272.0,400.0,0.0513906606301186,2.710073799733137,3.438376259167411,10.0,600.0,2.710073799733137,0.0,0.8972186787397628,1.0,0.3438376259167411,1.0,0.0,0.0,DB,WR,WR,WR,0.834507084763269,0.0,WR
2023091000.0,2207.0,53433.0,42368.0,200.0,0.0996652004157573,2.4400819658363924,2.6611345023428936,10.0,0.0,2.4400819658363924,0.0,0.8006695991684853,1.0,0.26611345023428934,1.0,1.0,0.0,DB,WR,WR,WR,0.7867792231030196,0.6666666666666666,WR
2023091000.0,2342.0,47836.0,48027.0,700.0,0.1018181544332823,4.939514146148391,11.024808460198711,10.0,1700.0,4.939514146148391,0.0,0.7963636911334354,1.0,1.0,1.0,0.0,0.0,DB,WR,WR,WR,0.9321212303778117,0.0,WR
2023091000.0,2389.0,53488.0,52424.0,400.0,0.0988837701546616,1.3393281898026317,4.935910938380073,10.0,600.0,1.3393281898026317,0.0,0.8022324596906768,0.8928854598684212,0.4935910938380073,1.0,0.0,0.0,DB,WR,WR,WR,0.8042318279627393,0.0,WR
2023091000.0,2580.0,53555.0,54523.0,800.0,0.254906112984333,9.451190401214014,6.066219033026343,10.0,400.0,9.451190401214014,0.0,0.49018777403133396,1.0,0.6066219033026343,1.0,0.0,0.0,DB,WR,WR,WR,0.7513869720043048,0.0,WR
2023091000.0,2793.0,53433.0,43350.0,200.0,0.1740547469765045,7.719384690504812,5.691126814885506,10.0,0.0,7.719384690504812,0.0,0.6518905060469911,1.0,0.5691126814885507,1.0,1.0,0.0,DB,WR,WR,WR,0.7977860383133738,0.6666666666666666,WR
2023091000.0,2823.0,54616.0,46527.0,800.0,0.1509328688424425,3.6600000000000006,7.905015262515405,10.0,900.0,3.6600000000000006,0.0,0.698134262315115,1.0,0.7905015262515405,1.0,0.0,0.0,DB,WR,WR,WR,0.8574783926886796,0.0,WR
2023091000.0,3078.0,53488.0,52424.0,500.0,0.1452170417126677,2.0500975586542243,2.8850230181742993,10.0,700.0,2.0500975586542243,0.0,0.7095659165746646,1.0,0.2885023018174299,1.0,0.0,0.0,DB,WR,WR,WR,0.7608890992217074,0.0,WR
2023091000.0,3260.0,54616.0,42368.0,400.0,0.1814511623354791,9.234419310384386,5.179683833262922,10.0,0.0,9.234419310384386,0.0,0.6370976753290418,1.0,0.5179683833262921,1.0,1.0,0.0,DB,WR,WR,WR,0.7826262351082723,0.6666666666666666,WR
2023091000.0,3369.0,55904.0,46215.0,500.0,0.075772899232275,1.1661903789690606,1.65645480206025,10.0,600.0,1.1661903789690606,0.0,0.84845420153545,0.7774602526460405,0.16564548020602501,1.0,0.0,0.06704769682475153,DB,WR,WR,WR,0.7232698972586323,0.022349232274917176,WR
2023091000.0,3421.0,53488.0,52424.0,400.0,0.1294897252016789,0.4742362280551763,3.606542996290599,10.0,800.0,0.4742362280551763,0.0,0.7410205495966422,0.3161574853701175,0.3606542996290599,1.0,0.0,0.620611017555859,DB,WR,WR,WR,0.6034463725567241,0.20687033918528633,WR
2023091000.0,3486.0,44931.0,52417.0,200.0,0.1009303131104581,5.389703145814246,5.111278411660271,10.0,800.0,5.389703145814246,0.0,0.7981393737790838,1.0,0.511127841166027,1.0,0.0,0.0,DB,WR,WR,WR,0.8349386928262332,0.0,WR
2023091000.0,3533.0,53433.0,52417.0,200.0,0.1375032990806565,1.588080602488427,8.502676779858856,10.0,700.0,1.588080602488427,0.0,0.724993401838687,1.0,0.8502676779858855,1.0,0.0,0.0,DB,WR,WR,WR,0.878384669543406,0.0,WR
2023091000.0,3916.0,46094.0,54523.0,900.0,0.1777969760875655,4.060209354208231,8.715782670343305,10.0,900.0,4.060209354208231,0.0,0.644406047824869,1.0,0.8715782670343305,1.0,0.0,0.0,DB,WR,WR,WR,0.8557843360151557,0.0,WR
2023091000.0,4107.0,47836.0,48027.0,300.0,0.2032801195826684,2.6943088167468803,4.499461199680869,10.0,300.0,2.6943088167468803,0.0,0.5934397608346632,1.0,0.4499461199680869,1.0,0.0,0.0,DB,WR,WR,WR,0.7544691442718384,0.0,WR
2023091000.0,4155.0,40488.0,52272.0,400.0,0.1711343230381888,2.079639391817726,28.111404393378734,10.0,700.0,2.079639391817726,0.0,0.6577313539236225,1.0,1.0,1.0,0.0,0.0,DB,WR,WR,WR,0.885910451307874,0.0,WR
2023091001.0,284.0,54572.0,42393.0,700.0,0.0184111539083052,9.214825011903368,29.052668834401125,10.0,0.0,9.214825011903368,0.0,0.9631776921833896,1.0,1.0,1.0,1.0,0.0,DB,WR,WR,WR,0.9877258973944631,0.6666666666666666,WR
2023091001.0,407.0,55886.0,54502.0,500.0,0.2043353644782777,6.733951291775126,7.697752377603674,10.0,700.0,6.733951291775126,0.0,0.5913292710434446,1.0,0.7697752377603674,1.0,0.0,0.0,DB,WR,WR,WR,0.8177314712332215,0.0,WR
2023091001.0,532.0,55886.0,42441.0,400.0,0.2859364530318124,0.4627094120503715,3.091124776243515,10.0,700.0,0.4627094120503715,0.0,0.42812709393637516,0.30847294136691433,0.3091124776243515,1.0,0.0,0.6298324703597028,DB,WR,WR,WR,0.4867909778681725,0.20994415678656758,WR
2023091001.0,559.0,46206.0,54479.0,500.0,0.111118555306183,1.7327723451163446,15.468457154112922,10.0,800.0,1.7327723451163446,0.0,0.777762889387634,1.0,1.0,1.0,0.0,0.0,DB,WR,WR,WR,0.9259209631292112,0.0,WR
2023091001.0,893.0,55886.0,42441.0,400.0,0.1360786217756038,5.564755160831431,5.402706427017254,10.0,1300.0,5.564755160831431,0.0,0.7278427564487924,1.0,0.5402706427017254,1.0,0.0,0.0,DB,WR,WR,WR,0.8173350473566092,0.0,WR
2023091001.0,1042.0,53518.0,44854.0,400.0,0.090162688207637,8.012496489858824,5.768618864420645,10.0,0.0,8.012496489858824,0.0,0.819674623584726,1.0,0.5768618864420645,1.0,1.0,0.0,DB,WR,WR,WR,0.8552639184833214,0.6666666666666666,WR
2023091001.0,1232.0,53456.0,46672.0,700.0,0.1294438060500818,7.7693371660650685,50.90867612942338,10.0,800.0,7.7693371660650685,0.0,0.7411123878998365,1.0,1.0,1.0,0.0,0.0,DB,WR,WR,WR,0.9137041292999454,0.0,WR
2023091001.0,1368.0,39989.0,42393.0,200.0,0.2262137632122914,2.147417053112875,17.920451930030918,10.0,500.0,2.147417053112875,0.0,0.5475724735754173,1.0,1.0,1.0,0.0,0.0,DB,WR,WR,WR,0.849190824525139,0.0,WR
2023091001.0,1438.0,39989.0,46077.0,400.0,0.1485180374002336,5.424850228347323,6.552436709966554,10.0,600.0,5.424850228347323,0.0,0.7029639251995328,1.0,0.6552436709966554,1.0,0.0,0.0,DB,WR,WR,WR,0.832036709265842,0.0,WR
2023091001.0,1470.0,46206.0,44854.0,500.0,0.2220118179553241,7.782608817099836,7.311995920772079,10.0,600.0,7.782608817099836,0.0,0.5559763640893518,1.0,0.7311995920772079,1.0,0.0,0.0,DB,WR,WR,WR,0.7982320397785588,0.0,WR
2023091001.0,1517.0,39989.0,52436.0,0.0,0.2606259044472854,7.327277802840567,24.119420041199703,10.0,0.0,7.327277802840567,1.0,0.4787481911054292,1.0,1.0,1.0,1.0,0.0,DB,WR,WR,WR,0.826249397035143,0.6666666666666666,WR
2023091001.0,1549.0,53518.0,42393.0,600.0,0.030798204684116,3.480488471464888,1.012780793354301,10.0,0.0,3.480488471464888,0.0,0.938403590631768,1.0,0.1012780793354301,1.0,1.0,0.0,DB,WR,WR,WR,0.7997234794110086,0.6666666666666666,WR
2023091001.0,1574.0,53518.0,52436.0,400.0,0.0749879217327503,4.47303029276574,8.701830043215365,10.0,0.0,4.47303029276574,0.0,0.8500241565344994,1.0,0.8701830043215365,1.0,1.0,0.0,DB,WR,WR,WR,0.9240446530424737,0.6666666666666666,WR
2023091001.0,1797.0,41238.0,54468.0,200.0,0.0639367538801589,2.361228493814185,6.140827964392069,10.0,1000.0,2.361228493814185,0.0,0.8721264922396822,1.0,0.6140827964392069,1.0,0.0,0.0,DB,WR,WR,WR,0.8801920567010688,0.0,WR
2023091001.0,1948.0,55934.0,42393.0,500.0,0.1061008228779806,1.1954915307102771,5.725107087947068,10.0,500.0,1.1954915307102771,0.0,0.7877983542440388,0.7969943538068515,0.5725107087947068,1.0,0.0,0.043606775431778266,DB,WR,WR,WR,0.7896334208554479,0.014535591810592755,WR
2023091001.0,1980.0,39989.0,53533.0,100.0,0.027739388677665,5.513302095840577,2.829790051767754,10.0,0.0,5.513302095840577,0.16666666666666663,0.94452122264467,1.0,0.28297900517677543,1.0,1.0,0.0,DB,WR,WR,WR,0.8381028752502451,0.6666666666666666,WR
2023091001.0,2033.0,46461.0,52627.0,0.0,0.064602979602685,13.24142741550169,5.702934984199559,10.0,0.0,13.24142741550169,1.0,0.87079404079463,1.0,0.5702934984199559,1.0,1.0,0.0,DB,WR,WR,WR,0.8709900466155345,0.6666666666666666,WR
