game_id,play_id,nfl_id,frame_id,x,y,season,week,pass_result,pass_length,route_of_targeted_receiver,team_coverage_man_zone,yards_gained,expected_points,expected_points_added
2023092500,100,43351,11,55.38,35.9,2023,3,C,5,OUT,ZONE_COVERAGE,7,0.840643744915724,1.54587152926251
2023091706,100,44896,1,48.63,6.48,2023,2,C,11,HITCH,ZONE_COVERAGE,16,-0.0327154877595603,2.62827075645328
2023092500,100,44896,1,45.04,41.96,2023,3,C,5,OUT,ZONE_COVERAGE,7,0.840643744915724,1.54587152926251
2023091706,100,44896,12,49.05,3.97,2023,2,C,11,HITCH,ZONE_COVERAGE,16,-0.0327154877595603,2.62827075645328
2023092500,100,54815,1,51.42,41.39,2023,3,C,5,OUT,ZONE_COVERAGE,7,0.840643744915724,1.54587152926251
2023092500,100,54815,11,51.18,46.48,2023,3,C,5,OUT,ZONE_COVERAGE,7,0.840643744915724,1.54587152926251
2023091706,100,55921,1,49.97,6.44,2023,2,C,11,HITCH,ZONE_COVERAGE,16,-0.0327154877595603,2.62827075645328
2023091706,100,55921,12,52.48,5.01,2023,2,C,11,HITCH,ZONE_COVERAGE,16,-0.0327154877595603,2.62827075645328
2023091800,101,42816,1,70.42,36.36,2023,2,C,5,HITCH,MAN_COVERAGE,6,1.12486559711397,1.254043801222
2023091800,101,42816,7,69.87,36.03,2023,2,C,5,HITCH,MAN_COVERAGE,6,1.12486559711397,1.254043801222
2023091800,101,43336,1,73.87,33.64,2023,2,C,5,HITCH,MAN_COVERAGE,6,1.12486559711397,1.254043801222
2023091800,101,43336,7,72.08,33.91,2023,2,C,5,HITCH,MAN_COVERAGE,6,1.12486559711397,1.254043801222
2023090700,101,44930,1,53.2,13.98,2023,1,I,22,CORNER,ZONE_COVERAGE,0,0.927020542323589,-2.14544250350446
2023090700,101,44930,21,62.49,2.83,2023,1,I,22,CORNER,ZONE_COVERAGE,0,0.927020542323589,-2.14544250350446
2023091800,101,46124,1,73.84,39.38,2023,2,C,5,HITCH,MAN_COVERAGE,6,1.12486559711397,1.254043801222
2023091800,101,46124,7,73.75,42.51,2023,2,C,5,HITCH,MAN_COVERAGE,6,1.12486559711397,1.254043801222
2023092100,101,47819,1,76.76,10.17,2023,3,C,9,SLANT,ZONE_COVERAGE,14,0.270751602947712,2.31752121704631
2023092100,101,47819,9,73.45,13.88,2023,3,C,9,SLANT,ZONE_COVERAGE,14,0.270751602947712,2.31752121704631
2023090700,101,52546,1,47.94,12.12,2023,1,I,22,CORNER,ZONE_COVERAGE,0,0.927020542323589,-2.14544250350446
2023090700,101,52546,21,52.48,5.38,2023,1,I,22,CORNER,ZONE_COVERAGE,0,0.927020542323589,-2.14544250350446
2023092100,101,55888,1,74.17,8.59,2023,3,C,9,SLANT,ZONE_COVERAGE,14,0.270751602947712,2.31752121704631
2023092100,101,55888,9,72.23,11.89,2023,3,C,9,SLANT,ZONE_COVERAGE,14,0.270751602947712,2.31752121704631
2023091701,102,41282,1,48.2,11.69,2023,2,C,15,GO,MAN_COVERAGE,17,1.15260721603408,1.95604778826237
2023091701,102,41282,17,57.49,4.19,2023,2,C,15,GO,MAN_COVERAGE,17,1.15260721603408,1.95604778826237
2023091012,102,42412,1,47.93,43.95,2023,1,C,4,OUT,ZONE_COVERAGE,5,1.61277165031061,0.768009382300079
2023091012,102,42412,11,48.49,49.06,2023,1,C,4,OUT,ZONE_COVERAGE,5,1.61277165031061,0.768009382300079
2023092405,102,43454,1,73.24,27.09,2023,3,C,23,POST,ZONE_COVERAGE,54,2.82322154031135,4.17677845968865
2023092405,102,43454,14,78.14,20.12,2023,3,C,23,POST,ZONE_COVERAGE,54,2.82322154031135,4.17677845968865
2023091701,102,46190,1,48.82,13.25,2023,2,C,15,GO,MAN_COVERAGE,17,1.15260721603408,1.95604778826237
2023091701,102,46190,17,57.48,4.61,2023,2,C,15,GO,MAN_COVERAGE,17,1.15260721603408,1.95604778826237
2023091711,102,52764,1,55.98,20.43,2023,2,C,15,OUT,MAN_COVERAGE,18,-0.0494790854863822,2.75503053097054
2023091711,102,52764,13,62.7,24.83,2023,2,C,15,OUT,MAN_COVERAGE,18,-0.0494790854863822,2.75503053097054
2023092405,102,53438,1,70.19,25.93,2023,3,C,23,POST,ZONE_COVERAGE,54,2.82322154031135,4.17677845968865
2023092405,102,53438,14,72.08,27.71,2023,3,C,23,POST,ZONE_COVERAGE,54,2.82322154031135,4.17677845968865
2023091711,102,54481,1,48.85,20.96,2023,2,C,15,OUT,MAN_COVERAGE,18,-0.0494790854863822,2.75503053097054
2023091711,102,54481,13,50.18,13.5,2023,2,C,15,OUT,MAN_COVERAGE,18,-0.0494790854863822,2.75503053097054
2023091711,102,54580,1,39.41,11.54,2023,2,C,15,OUT,MAN_COVERAGE,18,-0.0494790854863822,2.75503053097054
2023091711,102,54580,13,40.53,8.23,2023,2,C,15,OUT,MAN_COVERAGE,18,-0.0494790854863822,2.75503053097054
2023091701,102,54650,1,45.64,7.71,2023,2,C,15,GO,MAN_COVERAGE,17,1.15260721603408,1.95604778826237
2023091701,102,54650,17,46.25,5.69,2023,2,C,15,GO,MAN_COVERAGE,17,1.15260721603408,1.95604778826237
2023091009,103,41282,1,50.9,22.21,2023,1,C,5,SLANT,ZONE_COVERAGE,8,2.76739903516136,0.768980955006555
2023091009,103,41282,7,48.36,24.46,2023,1,C,5,SLANT,ZONE_COVERAGE,8,2.76739903516136,0.768980955006555
2023091705,103,46095,1,44.21,48.48,2023,2,C,4,HITCH,MAN_COVERAGE,6,0.660445000045002,1.58626275043935
2023091705,103,46095,12,45.42,49.68,2023,2,C,4,HITCH,MAN_COVERAGE,6,0.660445000045002,1.58626275043935
2023091705,103,52546,1,45.56,46.99,2023,2,C,4,HITCH,MAN_COVERAGE,6,0.660445000045002,1.58626275043935
2023091705,103,52546,12,47.42,48.84,2023,2,C,4,HITCH,MAN_COVERAGE,6,0.660445000045002,1.58626275043935
2023091009,103,53438,1,48.81,21.18,2023,1,C,5,SLANT,ZONE_COVERAGE,8,2.76739903516136,0.768980955006555
2023091009,103,53438,7,47.69,23.61,2023,1,C,5,SLANT,ZONE_COVERAGE,8,2.76739903516136,0.768980955006555
2023091705,103,54486,1,47.99,40.02,2023,2,C,4,HITCH,MAN_COVERAGE,6,0.660445000045002,1.58626275043935
2023091705,103,54486,12,50.98,40.64,2023,2,C,4,HITCH,MAN_COVERAGE,6,0.660445000045002,1.58626275043935
2023091703,104,53953,1,58.41,11.85,2023,2,C,7,OUT,ZONE_COVERAGE,7,1.83390932669863,0.173067848430946
2023091703,104,53953,13,52.95,7.47,2023,2,C,7,OUT,ZONE_COVERAGE,7,1.83390932669863,0.173067848430946
2023091703,104,55884,1,64.24,8.73,2023,2,C,7,OUT,ZONE_COVERAGE,7,1.83390932669863,0.173067848430946
2023091703,104,55884,13,63.46,1.84,2023,2,C,7,OUT,ZONE_COVERAGE,7,1.83390932669863,0.173067848430946
2023092400,109,42393,1,76.99,29.62,2023,3,I,20,CROSS,MAN_COVERAGE,0,2.61185343936086,-1.11827506497502
2023092400,109,42393,14,79.25,40.92,2023,3,I,20,CROSS,MAN_COVERAGE,0,2.61185343936086,-1.11827506497502
2023092501,109,43344,1,48.12,23.99,2023,3,C,6,HITCH,ZONE_COVERAGE,12,1.55722642759793,1.28353611705825
2023092501,109,43344,7,49.47,25.87,2023,3,C,6,HITCH,ZONE_COVERAGE,12,1.55722642759793,1.28353611705825
2023092400,109,53533,1,76.85,34.84,2023,3,I,20,CROSS,MAN_COVERAGE,0,2.61185343936086,-1.11827506497502
2023092400,109,53533,14,87.04,34.97,2023,3,I,20,CROSS,MAN_COVERAGE,0,2.61185343936086,-1.11827506497502
2023092400,109,54518,1,76.41,30.25,2023,3,I,20,CROSS,MAN_COVERAGE,0,2.61185343936086,-1.11827506497502
2023092400,109,54518,14,79.26,41.36,2023,3,I,20,CROSS,MAN_COVERAGE,0,2.61185343936086,-1.11827506497502
2023091002,110,53434,1,49.14,39.6,2023,1,C,5,OUT,ZONE_COVERAGE,12,0.60129406163469,2.36456456873566
2023091002,110,53434,12,50.83,46.14,2023,1,C,5,OUT,ZONE_COVERAGE,12,0.60129406163469,2.36456456873566
2023091002,110,53455,1,54.47,38.42,2023,1,C,5,OUT,ZONE_COVERAGE,12,0.60129406163469,2.36456456873566
2023091002,110,53455,12,54.76,42.14,2023,1,C,5,OUT,ZONE_COVERAGE,12,0.60129406163469,2.36456456873566
2023091002,110,54533,1,58.62,38.14,2023,1,C,5,OUT,ZONE_COVERAGE,12,0.60129406163469,2.36456456873566
2023091002,110,54533,12,59.86,40.52,2023,1,C,5,OUT,ZONE_COVERAGE,12,0.60129406163469,2.36456456873566
2023091700,111,46215,1,21.59,14.27,2023,2,I,17,CROSS,ZONE_COVERAGE,0,4.04639863409102,-0.719908600789495
2023091700,111,46215,12,16.57,13.77,2023,2,I,17,CROSS,ZONE_COVERAGE,0,4.04639863409102,-0.719908600789495
2023092401,112,52469,1,48.87,47.69,2023,3,C,4,HITCH,ZONE_COVERAGE,10,0.404360577929765,1.88090475369245
2023092401,112,52469,9,50.16,48.03,2023,3,C,4,HITCH,ZONE_COVERAGE,10,0.404360577929765,1.88090475369245
2023092401,112,53463,1,39.14,43.89,2023,3,C,4,HITCH,ZONE_COVERAGE,10,0.404360577929765,1.88090475369245
2023092401,112,53463,9,41.71,45.92,2023,3,C,4,HITCH,ZONE_COVERAGE,10,0.404360577929765,1.88090475369245
2023092406,115,40024,1,88.85,34.45,2023,3,C,7,HITCH,MAN_COVERAGE,7,-0.127188986167312,-0.628181083127856
2023092406,115,40024,8,87.29,34.83,2023,3,C,7,HITCH,MAN_COVERAGE,7,-0.127188986167312,-0.628181083127856
2023091708,119,44830,1,66.82,11.24,2023,2,C,10,SLANT,MAN_COVERAGE,12,2.5919075391721,0.994100220734254
2023091708,119,44830,8,67.05,14.99,2023,2,C,10,SLANT,MAN_COVERAGE,12,2.5919075391721,0.994100220734254
2023091708,119,47808,1,63.48,12.1,2023,2,C,10,SLANT,MAN_COVERAGE,12,2.5919075391721,0.994100220734254
2023091708,119,47808,8,66.24,16.02,2023,2,C,10,SLANT,MAN_COVERAGE,12,2.5919075391721,0.994100220734254
2023092402,121,44906,1,77.88,11.2,2023,3,C,0,FLAT,MAN_COVERAGE,1,0.502002936787903,-1.49014427606016
2023092402,121,44906,7,76.73,13.86,2023,3,C,0,FLAT,MAN_COVERAGE,1,0.502002936787903,-1.49014427606016
2023091010,121,46775,1,59.53,38.22,2023,1,C,5,SLANT,MAN_COVERAGE,35,2.83752889675088,2.09678062202875
2023091010,121,46775,8,61.54,35.34,2023,1,C,5,SLANT,MAN_COVERAGE,35,2.83752889675088,2.09678062202875
2023091010,121,53435,1,58.82,36.72,2023,1,C,5,SLANT,MAN_COVERAGE,35,2.83752889675088,2.09678062202875
2023091010,121,53435,8,61.05,33.18,2023,1,C,5,SLANT,MAN_COVERAGE,35,2.83752889675088,2.09678062202875
2023091004,124,46132,1,78.97,20.55,2023,1,I,6,CROSS,MAN_COVERAGE,0,0.0325667834840715,-1.66863702377304
2023091004,124,46132,10,77.0,26.11,2023,1,I,6,CROSS,MAN_COVERAGE,0,0.0325667834840715,-1.66863702377304
2023091004,124,52430,1,78.86,21.37,2023,1,I,6,CROSS,MAN_COVERAGE,0,0.0325667834840715,-1.66863702377304
2023091004,124,52430,10,76.78,26.99,2023,1,I,6,CROSS,MAN_COVERAGE,0,0.0325667834840715,-1.66863702377304
2023091007,124,56045,1,57.47,19.87,2023,1,I,10,IN,ZONE_COVERAGE,0,2.2578885613475,-0.574329022783786
2023091007,124,56045,8,57.05,25.43,2023,1,I,10,IN,ZONE_COVERAGE,0,2.2578885613475,-0.574329022783786
2023091008,125,44911,1,70.63,4.04,2023,1,C,0,SCREEN,ZONE_COVERAGE,5,1.84797090268694,0.100614942843094
2023091008,125,44911,10,70.71,2.1,2023,1,C,0,SCREEN,ZONE_COVERAGE,5,1.84797090268694,0.100614942843094
2023091008,125,55998,1,81.04,2.46,2023,1,C,0,SCREEN,ZONE_COVERAGE,5,1.84797090268694,0.100614942843094
2023091008,125,55998,10,79.92,1.35,2023,1,C,0,SCREEN,ZONE_COVERAGE,5,1.84797090268694,0.100614942843094
2023092100,126,44830,1,53.9,41.18,2023,3,I,20,CROSS,ZONE_COVERAGE,0,2.58827281999402,-0.512441973434761
2023092100,126,44830,17,48.5,43.7,2023,3,I,20,CROSS,ZONE_COVERAGE,0,2.58827281999402,-0.512441973434761
2023091702,134,41238,1,62.68,12.93,2023,2,C,5,OUT,MAN_COVERAGE,5,1.89173416560516,0.0498617074918002
2023091702,134,41238,13,62.75,5.16,2023,2,C,5,OUT,MAN_COVERAGE,5,1.89173416560516,0.0498617074918002
2023091702,134,43641,1,61.78,13.59,2023,2,C,5,OUT,MAN_COVERAGE,5,1.89173416560516,0.0498617074918002
2023091702,134,43641,13,62.63,6.04,2023,2,C,5,OUT,MAN_COVERAGE,5,1.89173416560516,0.0498617074918002
2023091702,134,44872,1,65.1,18.32,2023,2,C,5,OUT,MAN_COVERAGE,5,1.89173416560516,0.0498617074918002
2023091702,134,44872,13,63.34,19.17,2023,2,C,5,OUT,MAN_COVERAGE,5,1.89173416560516,0.0498617074918002
2023092500,135,39984,1,67.39,29.28,2023,3,I,29,CROSS,ZONE_COVERAGE,0,2.38651527417824,-0.54867647215724
2023092500,135,39984,22,77.18,40.61,2023,3,I,29,CROSS,ZONE_COVERAGE,0,2.38651527417824,-0.54867647215724
2023092500,135,43351,1,53.41,19.61,2023,3,I,29,CROSS,ZONE_COVERAGE,0,2.38651527417824,-0.54867647215724
2023092500,135,43351,22,66.7,11.93,2023,3,I,29,CROSS,ZONE_COVERAGE,0,2.38651527417824,-0.54867647215724
2023092500,135,54815,1,65.19,28.22,2023,3,I,29,CROSS,ZONE_COVERAGE,0,2.38651527417824,-0.54867647215724
2023092500,135,54815,22,72.95,10.67,2023,3,I,29,CROSS,ZONE_COVERAGE,0,2.38651527417824,-0.54867647215724
2023092500,135,55075,1,63.95,26.5,2023,3,I,29,CROSS,ZONE_COVERAGE,0,2.38651527417824,-0.54867647215724
2023092500,135,55075,22,74.62,9.53,2023,3,I,29,CROSS,ZONE_COVERAGE,0,2.38651527417824,-0.54867647215724
2023091003,143,44849,1,51.83,26.23,2023,1,I,6,HITCH,ZONE_COVERAGE,0,2.23941249819472,-0.56844423734583
2023091003,143,44849,5,51.98,25.96,2023,1,I,6,HITCH,ZONE_COVERAGE,0,2.23941249819472,-0.56844423734583
2023091006,144,37078,1,53.6,38.27,2023,1,C,4,HITCH,ZONE_COVERAGE,6,2.85330397472717,0.172827814938501
2023091006,144,37078,7,51.62,36.72,2023,1,C,4,HITCH,ZONE_COVERAGE,6,2.85330397472717,0.172827814938501
2023091006,144,47819,1,60.67,35.81,2023,1,C,4,HITCH,ZONE_COVERAGE,6,2.85330397472717,0.172827814938501
2023091006,144,47819,7,60.07,35.39,2023,1,C,4,HITCH,ZONE_COVERAGE,6,2.85330397472717,0.172827814938501
2023091801,144,53463,1,79.03,14.93,2023,2,C,6,ANGLE,ZONE_COVERAGE,6,0.257857251446694,0.737880027852952
2023091801,144,53463,8,76.96,15.86,2023,2,C,6,ANGLE,ZONE_COVERAGE,6,0.257857251446694,0.737880027852952
2023092408,146,53503,1,67.83,44.85,2023,3,C,3,HITCH,ZONE_COVERAGE,4,1.35589092085138,-0.478126601781696
2023092408,146,53503,7,65.71,46.28,2023,3,C,3,HITCH,ZONE_COVERAGE,4,1.35589092085138,-0.478126601781696
2023091007,147,54481,1,61.87,19.55,2023,1,C,12,HITCH,ZONE_COVERAGE,12,1.68355953856371,1.2755931855645
2023091007,147,54481,10,58.99,21.01,2023,1,C,12,HITCH,ZONE_COVERAGE,12,1.68355953856371,1.2755931855645
2023091007,147,56045,1,63.81,18.43,2023,1,C,12,HITCH,ZONE_COVERAGE,12,1.68355953856371,1.2755931855645
2023091007,147,56045,10,60.36,20.09,2023,1,C,12,HITCH,ZONE_COVERAGE,12,1.68355953856371,1.2755931855645
2023092412,148,37078,1,90.05,45.56,2023,3,C,5,HITCH,ZONE_COVERAGE,5,0.480821709614247,0.0135364476591349
2023092412,148,37078,10,91.81,47.07,2023,3,C,5,HITCH,ZONE_COVERAGE,5,0.480821709614247,0.0135364476591349
2023092412,148,41282,1,93.96,46.53,2023,3,C,5,HITCH,ZONE_COVERAGE,5,0.480821709614247,0.0135364476591349
2023092412,148,41282,10,93.21,47.03,2023,3,C,5,HITCH,ZONE_COVERAGE,5,0.480821709614247,0.0135364476591349
2023091800,148,42816,1,47.69,33.68,2023,2,I,17,OUT,ZONE_COVERAGE,0,2.22162498813123,-0.952001925790682
2023091800,148,42816,17,36.23,37.56,2023,2,I,17,OUT,ZONE_COVERAGE,0,2.22162498813123,-0.952001925790682
2023091800,148,46124,1,48.42,40.95,2023,2,I,17,OUT,ZONE_COVERAGE,0,2.22162498813123,-0.952001925790682
2023091800,148,46124,17,48.6,49.24,2023,2,I,17,OUT,ZONE_COVERAGE,0,2.22162498813123,-0.952001925790682
2023091800,148,54476,1,49.82,41.19,2023,2,I,17,OUT,ZONE_COVERAGE,0,2.22162498813123,-0.952001925790682
2023091800,148,54476,17,48.34,51.35,2023,2,I,17,OUT,ZONE_COVERAGE,0,2.22162498813123,-0.952001925790682
2023091400,151,47816,1,58.99,41.68,2023,2,C,48,GO,ZONE_COVERAGE,54,1.40290961693972,4.00689148658421
2023091400,151,47816,29,55.52,46.67,2023,2,C,48,GO,ZONE_COVERAGE,54,1.40290961693972,4.00689148658421
2023091400,151,53439,1,56.43,37.51,2023,2,C,48,GO,ZONE_COVERAGE,54,1.40290961693972,4.00689148658421
2023091400,151,53439,29,30.9,39.32,2023,2,C,48,GO,ZONE_COVERAGE,54,1.40290961693972,4.00689148658421
2023091100,152,42489,1,54.69,39.8,2023,1,I,8,SLANT,ZONE_COVERAGE,0,1.3196107884869,-1.80937122111209
2023091100,152,42489,8,57.28,38.27,2023,1,I,8,SLANT,ZONE_COVERAGE,0,1.3196107884869,-1.80937122111209
2023092410,152,44904,1,29.92,25.83,2023,3,C,1,OUT,MAN_COVERAGE,1,4.12897112278733,-1.15335369063541
2023092410,152,44904,8,28.83,29.78,2023,3,C,1,OUT,MAN_COVERAGE,1,4.12897112278733,-1.15335369063541
2023091100,152,46211,1,57.65,41.16,2023,1,I,8,SLANT,ZONE_COVERAGE,0,1.3196107884869,-1.80937122111209
2023091100,152,46211,8,56.25,38.92,2023,1,I,8,SLANT,ZONE_COVERAGE,0,1.3196107884869,-1.80937122111209
2023092410,152,54632,1,24.23,19.42,2023,3,C,1,OUT,MAN_COVERAGE,1,4.12897112278733,-1.15335369063541
