play_id,frame_id,nfl_id,object_type,x,y,source
1869,26,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,27,52546,player,68.67,38.14,tracking
1869,27,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,28,52546,player,68.72,37.97,tracking
1869,28,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,18,54486,player,70.1,35.65,tracking
1869,18,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,19,54486,player,69.48,35.65,tracking
1869,19,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,20,54486,player,68.84,35.66,tracking
1869,20,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,21,54486,player,68.18,35.69,tracking
1869,21,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,22,54486,player,67.48,35.75,tracking
1869,22,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,23,54486,player,66.77,35.82,tracking
1869,23,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,24,54486,player,66.04,35.9,tracking
1869,24,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,25,54486,player,65.3,35.98,tracking
1869,25,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,26,54486,player,64.53,36.07,tracking
1869,26,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,27,54486,player,63.76,36.15,tracking
1869,27,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,28,54486,player,62.97,36.22,tracking
1869,28,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,18,53541,player,71.17,15.53,tracking
1869,18,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,19,53541,player,70.58,15.66,tracking
1869,19,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,20,53541,player,69.99,15.79,tracking
1869,20,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,21,53541,player,69.41,15.92,tracking
1869,21,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,22,53541,player,68.85,16.07,tracking
1869,22,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,23,53541,player,68.31,16.24,tracking
1869,23,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,24,53541,player,67.79,16.44,tracking
1869,24,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,25,53541,player,67.31,16.68,tracking
1869,25,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,26,53541,player,66.86,16.96,tracking
1869,26,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,27,53541,player,66.44,17.29,tracking
1869,27,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,28,53541,player,66.05,17.66,tracking
1869,28,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,18,38696,player,70.51,33.87,tracking
1869,18,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,19,38696,player,69.78,33.89,tracking
1869,19,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,20,38696,player,69.02,33.91,tracking
1869,20,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,21,38696,player,68.25,33.94,tracking
1869,21,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,22,38696,player,67.47,33.97,tracking
1869,22,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,23,38696,player,66.67,34.0,tracking
1869,23,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,24,38696,player,65.86,34.03,tracking
1869,24,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,25,38696,player,65.05,34.06,tracking
1869,25,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,26,38696,player,64.22,34.08,tracking
1869,26,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,27,38696,player,63.39,34.1,tracking
1869,27,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,28,38696,player,62.56,34.1,tracking
1869,28,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,18,44930,player,73.04,35.56,tracking
1869,18,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,19,44930,player,72.58,35.54,tracking
1869,19,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,20,44930,player,72.15,35.51,tracking
1869,20,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,21,44930,player,71.77,35.47,tracking
1869,21,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,22,44930,player,71.44,35.42,tracking
1869,22,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,23,44930,player,71.17,35.36,tracking
1869,23,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,24,44930,player,70.94,35.27,tracking
1869,24,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,25,44930,player,70.75,35.16,tracking
1869,25,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,26,44930,player,70.62,35.02,tracking
1869,26,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,27,44930,player,70.52,34.85,tracking
1869,27,-1,ball,72.0299987792969,31.0799999237061,tracking
1869,28,44930,player,70.46,34.64,tracking
1869,28,-1,ball,72.0299987792969,31.0799999237061,tracking
2613,25,54486,player,81.27,17.72,tracking
2613,25,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,26,54486,player,80.71,17.71,tracking
2613,26,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,27,54486,player,80.12,17.68,tracking
2613,27,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,28,54486,player,79.51,17.61,tracking
2613,28,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,29,54486,player,78.87,17.5,tracking
2613,29,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,30,54486,player,78.22,17.34,tracking
2613,30,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,31,54486,player,77.56,17.17,tracking
2613,31,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,32,54486,player,76.9,16.98,tracking
2613,32,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,33,54486,player,76.24,16.79,tracking
2613,33,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,34,54486,player,75.59,16.62,tracking
2613,34,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,35,54486,player,74.95,16.48,tracking
2613,35,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,25,44930,player,78.3,21.61,tracking
2613,25,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,26,44930,player,77.55,21.81,tracking
2613,26,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,27,44930,player,76.79,22.05,tracking
2613,27,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,28,44930,player,76.03,22.33,tracking
2613,28,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,29,44930,player,75.26,22.64,tracking
2613,29,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,30,44930,player,74.49,22.98,tracking
2613,30,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,31,44930,player,73.73,23.35,tracking
2613,31,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,32,44930,player,72.99,23.75,tracking
2613,32,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,33,44930,player,72.26,24.16,tracking
2613,33,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,34,44930,player,71.56,24.6,tracking
2613,34,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,35,44930,player,70.86,25.04,tracking
2613,35,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,25,53541,player,80.86,18.44,tracking
2613,25,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,26,53541,player,80.22,18.4,tracking
2613,26,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,27,53541,player,79.57,18.33,tracking
2613,27,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,28,53541,player,78.92,18.23,tracking
2613,28,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,29,53541,player,78.25,18.09,tracking
2613,29,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,30,53541,player,77.58,17.94,tracking
2613,30,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,31,53541,player,76.9,17.8,tracking
2613,31,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,32,53541,player,76.23,17.68,tracking
2613,32,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,33,53541,player,75.58,17.6,tracking
2613,33,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,34,53541,player,74.95,17.57,tracking
2613,34,-1,ball,69.7900009155273,22.3299999237061,tracking
2613,35,53541,player,74.34,17.61,tracking
2613,35,-1,ball,69.7900009155273,22.3299999237061,tracking
3302,15,54468,player,39.85,10.19,tracking
3302,15,-1,ball,39.560001373291,50.4099998474121,tracking
3302,16,54468,player,40.35,10.22,tracking
3302,16,-1,ball,39.560001373291,50.4099998474121,tracking
3302,17,54468,player,40.84,10.24,tracking
3302,17,-1,ball,39.560001373291,50.4099998474121,tracking
3302,18,54468,player,41.33,10.25,tracking
3302,18,-1,ball,39.560001373291,50.4099998474121,tracking
3302,19,54468,player,41.81,10.25,tracking
3302,19,-1,ball,39.560001373291,50.4099998474121,tracking
3302,20,54468,player,42.25,10.24,tracking
3302,20,-1,ball,39.560001373291,50.4099998474121,tracking
3302,21,54468,player,42.64,10.24,tracking
3302,21,-1,ball,39.560001373291,50.4099998474121,tracking
3302,22,54468,player,43.0,10.23,tracking
3302,22,-1,ball,39.560001373291,50.4099998474121,tracking
3302,23,54468,player,43.3,10.23,tracking
3302,23,-1,ball,39.560001373291,50.4099998474121,tracking
3302,24,54468,player,43.55,10.26,tracking
3302,24,-1,ball,39.560001373291,50.4099998474121,tracking
3302,25,54468,player,43.74,10.31,tracking
3302,25,-1,ball,39.560001373291,50.4099998474121,tracking
3302,15,42441,player,39.87,43.16,tracking
3302,15,-1,ball,39.560001373291,50.4099998474121,tracking
3302,16,42441,player,40.37,43.16,tracking
3302,16,-1,ball,39.560001373291,50.4099998474121,tracking
3302,17,42441,player,40.87,43.14,tracking
3302,17,-1,ball,39.560001373291,50.4099998474121,tracking
3302,18,42441,player,41.36,43.12,tracking
3302,18,-1,ball,39.560001373291,50.4099998474121,tracking
3302,19,42441,player,41.81,43.11,tracking
3302,19,-1,ball,39.560001373291,50.4099998474121,tracking
3302,20,42441,player,42.21,43.12,tracking
3302,20,-1,ball,39.560001373291,50.4099998474121,tracking
3302,21,42441,player,42.55,43.15,tracking
3302,21,-1,ball,39.560001373291,50.4099998474121,tracking
3302,22,42441,player,42.84,43.19,tracking
3302,22,-1,ball,39.560001373291,50.4099998474121,tracking
3302,23,42441,player,43.05,43.31,tracking
3302,23,-1,ball,39.560001373291,50.4099998474121,tracking
3302,24,42441,player,43.22,43.44,tracking
3302,24,-1,ball,39.560001373291,50.4099998474121,tracking
3302,25,42441,player,43.32,43.65,tracking
3302,25,-1,ball,39.560001373291,50.4099998474121,tracking
3302,15,42363,player,34.22,17.62,tracking
3302,15,-1,ball,39.560001373291,50.4099998474121,tracking
3302,16,42363,player,34.52,17.96,tracking
3302,16,-1,ball,39.560001373291,50.4099998474121,tracking
3302,17,42363,player,34.78,18.35,tracking
3302,17,-1,ball,39.560001373291,50.4099998474121,tracking
3302,18,42363,player,35.01,18.79,tracking
3302,18,-1,ball,39.560001373291,50.4099998474121,tracking
3302,19,42363,player,35.2,19.26,tracking
3302,19,-1,ball,39.560001373291,50.4099998474121,tracking
3302,20,42363,player,35.35,19.78,tracking
3302,20,-1,ball,39.560001373291,50.4099998474121,tracking
3302,21,42363,player,35.46,20.32,tracking
3302,21,-1,ball,39.560001373291,50.4099998474121,tracking
3302,22,42363,player,35.55,20.89,tracking
3302,22,-1,ball,39.560001373291,50.4099998474121,tracking
3302,23,42363,player,35.63,21.49,tracking
3302,23,-1,ball,39.560001373291,50.4099998474121,tracking
3302,24,42363,player,35.71,22.11,tracking
3302,24,-1,ball,39.560001373291,50.4099998474121,tracking
3302,25,42363,player,35.8,22.73,tracking
3302,25,-1,ball,39.560001373291,50.4099998474121,tracking
3302,15,55886,player,34.84,9.28,tracking
3302,15,-1,ball,39.560001373291,50.4099998474121,tracking
3302,16,55886,player,35.3,9.14,tracking
3302,16,-1,ball,39.560001373291,50.4099998474121,tracking
3302,17,55886,player,35.74,9.01,tracking
3302,17,-1,ball,39.560001373291,50.4099998474121,tracking
3302,18,55886,player,36.15,8.9,tracking
3302,18,-1,ball,39.560001373291,50.4099998474121,tracking
3302,19,55886,player,36.54,8.79,tracking
3302,19,-1,ball,39.560001373291,50.4099998474121,tracking
3302,20,55886,player,36.89,8.72,tracking
3302,20,-1,ball,39.560001373291,50.4099998474121,tracking
3302,21,55886,player,37.2,8.69,tracking
3302,21,-1,ball,39.560001373291,50.4099998474121,tracking
3302,22,55886,player,37.46,8.7,tracking
3302,22,-1,ball,39.560001373291,50.4099998474121,tracking
3302,23,55886,player,37.67,8.77,tracking
3302,23,-1,ball,39.560001373291,50.4099998474121,tracking
3302,24,55886,player,37.83,8.87,tracking
3302,24,-1,ball,39.560001373291,50.4099998474121,tracking
3302,25,55886,player,37.94,9.04,tracking
3302,25,-1,ball,39.560001373291,50.4099998474121,tracking
3302,15,41238,player,36.13,42.84,tracking
3302,15,-1,ball,39.560001373291,50.4099998474121,tracking
3302,16,41238,player,36.79,42.87,tracking
3302,16,-1,ball,39.560001373291,50.4099998474121,tracking
3302,17,41238,player,37.43,42.94,tracking
3302,17,-1,ball,39.560001373291,50.4099998474121,tracking
3302,18,41238,player,38.06,43.04,tracking
3302,18,-1,ball,39.560001373291,50.4099998474121,tracking
3302,19,41238,player,38.67,43.19,tracking
3302,19,-1,ball,39.560001373291,50.4099998474121,tracking
3302,20,41238,player,39.24,43.39,tracking
3302,20,-1,ball,39.560001373291,50.4099998474121,tracking
3302,21,41238,player,39.76,43.65,tracking
3302,21,-1,ball,39.560001373291,50.4099998474121,tracking
3302,22,41238,player,40.25,43.96,tracking
3302,22,-1,ball,39.560001373291,50.4099998474121,tracking
3302,23,41238,player,40.67,44.33,tracking
3302,23,-1,ball,39.560001373291,50.4099998474121,tracking
3302,24,41238,player,41.05,44.75,tracking
3302,24,-1,ball,39.560001373291,50.4099998474121,tracking
3302,25,41238,player,41.37,45.21,tracking
3302,25,-1,ball,39.560001373291,50.4099998474121,tracking
1944,39,46073,player,80.8,45.75,tracking
1944,39,-1,ball,87.0400009155273,53.060001373291,tracking
1944,40,46073,player,80.6,46.18,tracking
1944,40,-1,ball,87.0400009155273,53.060001373291,tracking
1944,41,46073,player,80.43,46.59,tracking
1944,41,-1,ball,87.0400009155273,53.060001373291,tracking
1944,42,46073,player,80.33,47.02,tracking
1944,42,-1,ball,87.0400009155273,53.060001373291,tracking
1944,43,46073,player,80.23,47.43,tracking
1944,43,-1,ball,87.0400009155273,53.060001373291,tracking
1944,44,46073,player,80.18,47.84,tracking
1944,44,-1,ball,87.0400009155273,53.060001373291,tracking
1944,45,46073,player,80.15,48.23,tracking
1944,45,-1,ball,87.0400009155273,53.060001373291,tracking
1944,46,46073,player,80.16,48.61,tracking
1944,46,-1,ball,87.0400009155273,53.060001373291,tracking
1944,47,46073,player,80.21,48.98,tracking
1944,47,-1,ball,87.0400009155273,53.060001373291,tracking
1944,48,46073,player,80.33,49.35,tracking
1944,48,-1,ball,87.0400009155273,53.060001373291,tracking
1944,49,46073,player,80.53,49.72,tracking
1944,49,-1,ball,87.0400009155273,53.060001373291,tracking
1944,39,53455,player,81.42,39.79,tracking
1944,39,-1,ball,87.0400009155273,53.060001373291,tracking
1944,40,53455,player,81.2,40.2,tracking
1944,40,-1,ball,87.0400009155273,53.060001373291,tracking
1944,41,53455,player,81.02,40.61,tracking
1944,41,-1,ball,87.0400009155273,53.060001373291,tracking
1944,42,53455,player,80.86,41.02,tracking
1944,42,-1,ball,87.0400009155273,53.060001373291,tracking
1944,43,53455,player,80.73,41.45,tracking
1944,43,-1,ball,87.0400009155273,53.060001373291,tracking
1944,44,53455,player,80.62,41.88,tracking
1944,44,-1,ball,87.0400009155273,53.060001373291,tracking
1944,45,53455,player,80.54,42.32,tracking
1944,45,-1,ball,87.0400009155273,53.060001373291,tracking
1944,46,53455,player,80.48,42.77,tracking
1944,46,-1,ball,87.0400009155273,53.060001373291,tracking
1944,47,53455,player,80.47,43.24,tracking
1944,47,-1,ball,87.0400009155273,53.060001373291,tracking
1944,48,53455,player,80.49,43.73,tracking
1944,48,-1,ball,87.0400009155273,53.060001373291,tracking
1944,49,53455,player,80.55,44.25,tracking
1944,49,-1,ball,87.0400009155273,53.060001373291,tracking
1944,39,54533,player,83.11,11.32,tracking
1944,39,-1,ball,87.0400009155273,53.060001373291,tracking
1944,40,54533,player,83.23,11.56,tracking
1944,40,-1,ball,87.0400009155273,53.060001373291,tracking
1944,41,54533,player,83.34,11.86,tracking
1944,41,-1,ball,87.0400009155273,53.060001373291,tracking
1944,42,54533,player,83.48,12.19,tracking
1944,42,-1,ball,87.0400009155273,53.060001373291,tracking
1944,43,54533,player,83.6,12.58,tracking
1944,43,-1,ball,87.0400009155273,53.060001373291,tracking
1944,44,54533,player,83.72,13.0,tracking
1944,44,-1,ball,87.0400009155273,53.060001373291,tracking
1944,45,54533,player,83.84,13.5,tracking
1944,45,-1,ball,87.0400009155273,53.060001373291,tracking
1944,46,54533,player,83.95,14.02,tracking
1944,46,-1,ball,87.0400009155273,53.060001373291,tracking
1944,47,54533,player,84.04,14.59,tracking
1944,47,-1,ball,87.0400009155273,53.060001373291,tracking
1944,48,54533,player,84.12,15.18,tracking
1944,48,-1,ball,87.0400009155273,53.060001373291,tracking
1944,49,54533,player,84.18,15.81,tracking
1944,49,-1,ball,87.0400009155273,53.060001373291,tracking
1944,39,53434,player,78.25,21.98,tracking
1944,39,-1,ball,87.0400009155273,53.060001373291,tracking
1944,40,53434,player,78.06,22.72,tracking
1944,40,-1,ball,87.0400009155273,53.060001373291,tracking
1944,41,53434,player,77.88,23.46,tracking
1944,41,-1,ball,87.0400009155273,53.060001373291,tracking
1944,42,53434,player,77.71,24.21,tracking
1944,42,-1,ball,87.0400009155273,53.060001373291,tracking
1944,43,53434,player,77.54,24.97,tracking
1944,43,-1,ball,87.0400009155273,53.060001373291,tracking
1944,44,53434,player,77.38,25.74,tracking
1944,44,-1,ball,87.0400009155273,53.060001373291,tracking
1944,45,53434,player,77.21,26.51,tracking
1944,45,-1,ball,87.0400009155273,53.060001373291,tracking
1944,46,53434,player,77.02,27.28,tracking
1944,46,-1,ball,87.0400009155273,53.060001373291,tracking
1944,47,53434,player,76.83,28.05,tracking
1944,47,-1,ball,87.0400009155273,53.060001373291,tracking
1944,48,53434,player,76.63,28.82,tracking
1944,48,-1,ball,87.0400009155273,53.060001373291,tracking
1944,49,53434,player,76.42,29.57,tracking
1944,49,-1,ball,87.0400009155273,53.060001373291,tracking
1944,39,52441,player,75.45,47.6,tracking
1944,39,-1,ball,87.0400009155273,53.060001373291,tracking
1944,40,52441,player,75.1,48.1,tracking
1944,40,-1,ball,87.0400009155273,53.060001373291,tracking
1944,41,52441,player,74.77,48.56,tracking
1944,41,-1,ball,87.0400009155273,53.060001373291,tracking
1944,42,52441,player,74.43,48.99,tracking
1944,42,-1,ball,87.0400009155273,53.060001373291,tracking
1944,43,52441,player,74.12,49.38,tracking
1944,43,-1,ball,87.0400009155273,53.060001373291,tracking
1944,44,52441,player,73.81,49.74,tracking
1944,44,-1,ball,87.0400009155273,53.060001373291,tracking
1944,45,52441,player,73.53,50.06,tracking
1944,45,-1,ball,87.0400009155273,53.060001373291,tracking
1944,46,52441,player,73.27,50.35,tracking
1944,46,-1,ball,87.0400009155273,53.060001373291,tracking
1944,47,52441,player,73.04,50.59,tracking
1944,47,-1,ball,87.0400009155273,53.060001373291,tracking
1944,48,52441,player,72.84,50.8,tracking
1944,48,-1,ball,87.0400009155273,53.060001373291,tracking
1944,49,52441,player,72.67,50.98,tracking
1944,49,-1,ball,87.0400009155273,53.060001373291,tracking
1944,39,43344,player,87.39,42.62,tracking
1944,39,-1,ball,87.0400009155273,53.060001373291,tracking
1944,40,43344,player,87.37,43.25,tracking
1944,40,-1,ball,87.0400009155273,53.060001373291,tracking
1944,41,43344,player,87.34,43.88,tracking
1944,41,-1,ball,87.0400009155273,53.060001373291,tracking
1944,42,43344,player,87.32,44.5,tracking
1944,42,-1,ball,87.0400009155273,53.060001373291,tracking
1944,43,43344,player,87.29,45.12,tracking
1944,43,-1,ball,87.0400009155273,53.060001373291,tracking
1944,44,43344,player,87.25,45.74,tracking
1944,44,-1,ball,87.0400009155273,53.060001373291,tracking
1944,45,43344,player,87.22,46.36,tracking
1944,45,-1,ball,87.0400009155273,53.060001373291,tracking
1944,46,43344,player,87.17,46.96,tracking
1944,46,-1,ball,87.0400009155273,53.060001373291,tracking
1944,47,43344,player,87.13,47.56,tracking
1944,47,-1,ball,87.0400009155273,53.060001373291,tracking
1944,48,43344,player,87.07,48.15,tracking
1944,48,-1,ball,87.0400009155273,53.060001373291,tracking
1944,49,43344,player,87.01,48.73,tracking
1944,49,-1,ball,87.0400009155273,53.060001373291,tracking
3335,10,46456,player,88.2,44.52,tracking
3335,10,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,11,46456,player,88.11,44.49,tracking
3335,11,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,12,46456,player,88.01,44.45,tracking
3335,12,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,13,46456,player,87.92,44.4,tracking
3335,13,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,14,46456,player,87.82,44.35,tracking
3335,14,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,15,46456,player,87.72,44.28,tracking
3335,15,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,16,46456,player,87.61,44.18,tracking
3335,16,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,17,46456,player,87.49,44.05,tracking
3335,17,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,18,46456,player,87.36,43.9,tracking
3335,18,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,19,46456,player,87.23,43.7,tracking
3335,19,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,20,46456,player,87.09,43.46,tracking
3335,20,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,10,53462,player,91.3,9.16,tracking
3335,10,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,11,53462,player,91.28,9.0,tracking
3335,11,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,12,53462,player,91.23,8.78,tracking
3335,12,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,13,53462,player,91.14,8.5,tracking
3335,13,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,14,53462,player,91.01,8.19,tracking
3335,14,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,15,53462,player,90.84,7.84,tracking
3335,15,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,16,53462,player,90.64,7.49,tracking
3335,16,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,17,53462,player,90.4,7.13,tracking
3335,17,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,18,53462,player,90.13,6.77,tracking
3335,18,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,19,53462,player,89.82,6.44,tracking
3335,19,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,20,53462,player,89.48,6.14,tracking
3335,20,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,10,55944,player,91.45,34.63,tracking
3335,10,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,11,55944,player,90.93,34.66,tracking
3335,11,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,12,55944,player,90.36,34.69,tracking
3335,12,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,13,55944,player,89.76,34.72,tracking
3335,13,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,14,55944,player,89.13,34.75,tracking
3335,14,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,15,55944,player,88.48,34.78,tracking
3335,15,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,16,55944,player,87.82,34.79,tracking
3335,16,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,17,55944,player,87.16,34.78,tracking
3335,17,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,18,55944,player,86.5,34.77,tracking
3335,18,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,19,55944,player,85.85,34.73,tracking
3335,19,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,20,55944,player,85.23,34.65,tracking
3335,20,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,10,52442,player,93.7,8.82,tracking
3335,10,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,11,52442,player,93.37,8.54,tracking
3335,11,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,12,52442,player,93.02,8.24,tracking
3335,12,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,13,52442,player,92.64,7.89,tracking
3335,13,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,14,52442,player,92.25,7.49,tracking
3335,14,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,15,52442,player,91.83,7.07,tracking
3335,15,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,16,52442,player,91.39,6.64,tracking
3335,16,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,17,52442,player,90.93,6.19,tracking
3335,17,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,18,52442,player,90.44,5.73,tracking
3335,18,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,19,52442,player,89.93,5.29,tracking
3335,19,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,20,52442,player,89.39,4.87,tracking
3335,20,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,10,54518,player,92.35,44.65,tracking
3335,10,-1,ball,87.2799987792969,38.5400009155273,tracking
3335,11,54518,player,91.95,44.62,tracking
