game_id,play_id,nfl_id,frame_id,x,y,season,week,pass_result,pass_length,route_of_targeted_receiver,team_coverage_man_zone,yards_gained,expected_points,expected_points_added,end_frame
2023090700,461,44930,8,55.79,16.94,2023,1,C,13,POST,ZONE_COVERAGE,21,1.92613148875535,1.34563262574375,10
2023090700,461,44930,9,56.19,17.53,2023,1,C,13,POST,ZONE_COVERAGE,21,1.92613148875535,1.34563262574375,10
2023090700,461,44930,10,56.57,18.17,2023,1,C,13,POST,ZONE_COVERAGE,21,1.92613148875535,1.34563262574375,10
2023090700,530,52546,1,91.5,8.01,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,530,52546,2,91.7,7.94,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,530,52546,3,91.86,7.92,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,530,52546,4,91.98,7.93,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,530,52546,5,92.04,7.99,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,530,52546,6,92.08,8.1,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,530,52546,7,92.08,8.23,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,530,52546,8,92.05,8.41,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,530,53541,1,89.46,16.88,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,530,53541,2,89.63,16.5,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,530,53541,3,89.76,16.11,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,530,53541,4,89.86,15.7,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,530,53541,5,89.94,15.28,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,530,53541,6,89.99,14.86,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,530,53541,7,90.04,14.43,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,530,53541,8,90.1,14.0,2023,1,C,4,OUT,ZONE_COVERAGE,5,4.61495715333149,0.0313836394343525,8
2023090700,621,52546,1,105.06,23.86,2023,1,C,3,CROSS,MAN_COVERAGE,9,4.14996876695659,2.85003123304341,7
2023090700,621,52546,2,105.3,24.55,2023,1,C,3,CROSS,MAN_COVERAGE,9,4.14996876695659,2.85003123304341,7
2023090700,621,52546,3,105.52,25.24,2023,1,C,3,CROSS,MAN_COVERAGE,9,4.14996876695659,2.85003123304341,7
2023090700,621,52546,4,105.73,25.95,2023,1,C,3,CROSS,MAN_COVERAGE,9,4.14996876695659,2.85003123304341,7
2023090700,621,52546,5,105.94,26.65,2023,1,C,3,CROSS,MAN_COVERAGE,9,4.14996876695659,2.85003123304341,7
2023090700,621,52546,6,106.12,27.36,2023,1,C,3,CROSS,MAN_COVERAGE,9,4.14996876695659,2.85003123304341,7
2023090700,621,52546,7,106.29,28.05,2023,1,C,3,CROSS,MAN_COVERAGE,9,4.14996876695659,2.85003123304341,7
2023090700,621,53541,1,103.05,23.59,2023,1,C,3,CROSS,MAN_COVERAGE,9,4.14996876695659,2.85003123304341,7
2023090700,621,53541,2,103.15,22.75,2023,1,C,3,CROSS,MAN_COVERAGE,9,4.14996876695659,2.85003123304341,7
2023090700,621,53541,3,103.26,21.9,2023,1,C,3,CROSS,MAN_COVERAGE,9,4.14996876695659,2.85003123304341,7
2023090700,621,53541,4,103.38,21.06,2023,1,C,3,CROSS,MAN_COVERAGE,9,4.14996876695659,2.85003123304341,7
2023090700,621,53541,5,103.5,20.2,2023,1,C,3,CROSS,MAN_COVERAGE,9,4.14996876695659,2.85003123304341,7
2023090700,621,53541,6,103.65,19.34,2023,1,C,3,CROSS,MAN_COVERAGE,9,4.14996876695659,2.85003123304341,7
2023090700,621,53541,7,103.81,18.48,2023,1,C,3,CROSS,MAN_COVERAGE,9,4.14996876695659,2.85003123304341,7
2023090700,713,53953,1,71.89,10.35,2023,1,I,4,OUT,ZONE_COVERAGE,0,0.948263925034553,-0.873873966280371,8
2023090700,713,53953,2,71.45,10.23,2023,1,I,4,OUT,ZONE_COVERAGE,0,0.948263925034553,-0.873873966280371,8
2023090700,713,53953,3,71.03,10.08,2023,1,I,4,OUT,ZONE_COVERAGE,0,0.948263925034553,-0.873873966280371,8
2023090700,713,53953,4,70.64,9.9,2023,1,I,4,OUT,ZONE_COVERAGE,0,0.948263925034553,-0.873873966280371,8
2023090700,713,53953,5,70.28,9.67,2023,1,I,4,OUT,ZONE_COVERAGE,0,0.948263925034553,-0.873873966280371,8
2023090700,713,53953,6,69.95,9.4,2023,1,I,4,OUT,ZONE_COVERAGE,0,0.948263925034553,-0.873873966280371,8
2023090700,713,53953,7,69.67,9.1,2023,1,I,4,OUT,ZONE_COVERAGE,0,0.948263925034553,-0.873873966280371,8
2023090700,713,53953,8,69.44,8.75,2023,1,I,4,OUT,ZONE_COVERAGE,0,0.948263925034553,-0.873873966280371,8
2023090700,736,44906,5,77.26,41.78,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,44906,6,77.34,42.3,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,44906,7,77.39,42.82,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,44906,8,77.41,43.32,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,44906,9,77.39,43.82,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,44906,10,77.33,44.31,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,44906,11,77.22,44.78,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,44906,12,77.06,45.24,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,44906,13,76.87,45.67,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,44906,14,76.64,46.07,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,44906,15,76.37,46.45,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,46213,5,70.78,36.27,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,46213,6,70.35,36.86,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,46213,7,69.94,37.44,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,46213,8,69.55,38.01,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,46213,9,69.18,38.56,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,46213,10,68.81,39.1,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,46213,11,68.45,39.61,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,46213,12,68.08,40.1,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,46213,13,67.71,40.56,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,46213,14,67.35,41.01,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,736,46213,15,66.97,41.43,2023,1,C,18,CORNER,MAN_COVERAGE,19,0.0743899587541819,2.71753888227977,15
2023090700,877,44906,1,89.18,7.88,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,44906,2,89.78,7.8,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,44906,3,90.34,7.71,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,44906,4,90.87,7.62,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,44906,5,91.35,7.54,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,44906,6,91.8,7.46,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,44906,7,92.2,7.4,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,44906,8,92.55,7.36,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,44906,9,92.85,7.35,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,44906,10,93.11,7.37,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,46243,1,86.41,15.2,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,46243,2,86.43,15.4,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,46243,3,86.36,15.62,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,46243,4,86.2,15.84,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,46243,5,85.99,16.08,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,46243,6,85.73,16.34,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,46243,7,85.42,16.61,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,46243,8,85.08,16.92,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,46243,9,84.73,17.24,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,877,46243,10,84.37,17.59,2023,1,C,13,HITCH,ZONE_COVERAGE,14,3.2656518407166,1.14013414364308,10
2023090700,902,53953,1,91.22,37.87,2023,1,I,4,HITCH,MAN_COVERAGE,0,4.40578598435968,-0.407669868902303,7
2023090700,902,53953,2,91.11,37.75,2023,1,I,4,HITCH,MAN_COVERAGE,0,4.40578598435968,-0.407669868902303,7
2023090700,902,53953,3,91.0,37.61,2023,1,I,4,HITCH,MAN_COVERAGE,0,4.40578598435968,-0.407669868902303,7
2023090700,902,53953,4,90.89,37.43,2023,1,I,4,HITCH,MAN_COVERAGE,0,4.40578598435968,-0.407669868902303,7
2023090700,902,53953,5,90.8,37.22,2023,1,I,4,HITCH,MAN_COVERAGE,0,4.40578598435968,-0.407669868902303,7
2023090700,902,53953,6,90.71,36.97,2023,1,I,4,HITCH,MAN_COVERAGE,0,4.40578598435968,-0.407669868902303,7
2023090700,902,53953,7,90.62,36.7,2023,1,I,4,HITCH,MAN_COVERAGE,0,4.40578598435968,-0.407669868902303,7
2023090700,902,55920,1,88.91,29.34,2023,1,I,4,HITCH,MAN_COVERAGE,0,4.40578598435968,-0.407669868902303,7
2023090700,902,55920,2,88.96,29.37,2023,1,I,4,HITCH,MAN_COVERAGE,0,4.40578598435968,-0.407669868902303,7
2023090700,902,55920,3,89.0,29.44,2023,1,I,4,HITCH,MAN_COVERAGE,0,4.40578598435968,-0.407669868902303,7
2023090700,902,55920,4,89.02,29.56,2023,1,I,4,HITCH,MAN_COVERAGE,0,4.40578598435968,-0.407669868902303,7
2023090700,902,55920,5,89.02,29.73,2023,1,I,4,HITCH,MAN_COVERAGE,0,4.40578598435968,-0.407669868902303,7
2023090700,902,55920,6,89.01,29.95,2023,1,I,4,HITCH,MAN_COVERAGE,0,4.40578598435968,-0.407669868902303,7
2023090700,902,55920,7,89.0,30.2,2023,1,I,4,HITCH,MAN_COVERAGE,0,4.40578598435968,-0.407669868902303,7
2023090700,1001,53953,2,115.57,26.64,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,53953,3,115.67,26.23,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,53953,4,115.79,25.82,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,53953,5,115.9,25.41,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,53953,6,116.03,25.02,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,53953,7,116.15,24.64,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,53953,8,116.28,24.28,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,53953,9,116.4,23.95,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,53953,10,116.51,23.66,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,53953,11,116.62,23.4,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,53953,12,116.71,23.18,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,55920,2,117.84,35.11,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,55920,3,117.93,35.23,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,55920,4,117.99,35.34,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,55920,5,118.02,35.45,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,55920,6,118.01,35.55,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,55920,7,117.99,35.66,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,55920,8,117.93,35.77,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,55920,9,117.85,35.88,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,55920,10,117.76,35.99,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,55920,11,117.66,36.1,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1001,55920,12,117.57,36.21,2023,1,C,1,HITCH,MAN_COVERAGE,1,5.80488754902035,1.19511245097965,12
2023090700,1154,54486,2,51.65,14.15,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
2023090700,1154,54486,3,51.06,14.15,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
2023090700,1154,54486,4,50.51,14.12,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
2023090700,1154,54486,5,50.02,14.07,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
2023090700,1154,54486,6,49.6,13.99,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
2023090700,1154,54486,7,49.24,13.89,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
2023090700,1154,54486,8,48.95,13.78,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
2023090700,1154,54486,9,48.73,13.66,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
2023090700,1154,54486,10,48.58,13.52,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
2023090700,1154,54486,11,48.52,13.38,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
2023090700,1154,54486,12,48.51,13.26,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
2023090700,1154,53541,2,55.09,23.35,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
2023090700,1154,53541,3,54.65,22.63,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
2023090700,1154,53541,4,54.23,21.89,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
2023090700,1154,53541,5,53.81,21.14,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
2023090700,1154,53541,6,53.4,20.37,2023,1,C,21,CROSS,ZONE_COVERAGE,21,1.54447538917884,1.89637397334445,12
